Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
826.122,389.155,540071,598911,51788,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,547123,0,0,0,0
826.14,389.195,540073,599619,51837,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,547782,0,0,0,0
825.857,388.594,540039,600548,52104,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,548444,0,0,0,0
825.876,388.633,540041,601256,52153,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,549103,0,0,0,0
825.895,388.673,540044,601964,52202,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,549762,0,0,0,0
825.913,388.713,540046,602672,52251,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,550421,0,0,0,0
825.932,388.752,540048,603380,52300,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,551080,0,0,0,0
825.951,388.792,540050,604088,52349,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,551739,0,0,0,0
825.969,388.831,540053,604796,52398,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,552398,0,0,0,0
825.988,388.871,540055,605504,52447,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,553057,0,0,0,0
826.006,388.91,540057,606212,52496,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,553716,0,0,0,0
826.025,388.949,540059,606920,52545,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,554375,0,0,0,0
826.043,388.989,540061,607628,52594,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,555034,0,0,0,0
826.062,389.028,540064,608336,52643,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,555693,0,0,0,0
826.08,389.067,540066,609044,52692,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,556352,0,0,0,0
826.098,389.106,540068,609752,52741,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,557011,0,0,0,0
826.117,389.145,540070,610460,52790,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,557670,0,0,0,0
826.135,389.184,540072,611168,52839,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,558329,0,0,0,0
825.857,388.594,540039,612097,53106,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,558991,0,0,0,0
825.876,388.633,540041,612805,53155,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,559650,0,0,0,0
825.894,388.671,540044,613513,53204,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,560309,0,0,0,0
825.912,388.711,540046,614221,53253,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,560968,0,0,0,0
825.931,388.749,540048,614929,53302,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,561627,0,0,0,0
825.949,388.788,540050,615637,53351,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,562286,0,0,0,0
825.967,388.827,540052,616345,53400,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,562945,0,0,0,0
825.985,388.865,540054,617053,53449,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,563604,0,0,0,0
826.004,388.904,540057,617761,53498,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,564263,0,0,0,0
826.022,388.943,540059,618469,53547,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,564922,0,0,0,0
826.04,388.981,540061,619177,53596,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,565581,0,0,0,0
826.058,389.019,540063,619885,53645,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,566240,0,0,0,0
826.076,389.058,540065,620593,53694,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,566899,0,0,0,0
826.094,389.096,540067,621301,53743,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,567558,0,0,0,0
826.112,389.134,540070,622009,53792,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,568217,0,0,0,0
826.13,389.173,540072,622717,53841,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,568876,0,0,0,0
825.857,388.594,540039,623646,54108,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,569538,0,0,0,0
825.875,388.632,540041,624354,54157,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,570197,0,0,0,0
825.893,388.67,540043,625062,54206,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,570856,0,0,0,0
825.911,388.708,540046,625770,54255,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,571515,0,0,0,0
825.929,388.746,540048,626478,54304,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,572174,0,0,0,0
825.947,388.785,540050,627186,54353,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,572833,0,0,0,0
825.965,388.823,540052,627894,54402,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,573492,0,0,0,0
825.983,388.86,540054,628602,54451,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,574151,0,0,0,0
826.001,388.898,540056,629310,54500,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,574810,0,0,0,0
826.019,388.936,540058,630018,54549,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,575469,0,0,0,0
826.036,388.974,540061,630726,54598,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,576128,0,0,0,0
826.054,389.012,540063,631434,54647,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,576787,0,0,0,0
826.072,389.05,540065,632142,54696,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,577446,0,0,0,0
826.089,389.087,540067,632850,54745,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,578105,0,0,0,0
826.107,389.125,540069,633558,54794,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,578764,0,0,0,0
826.125,389.162,540071,634266,54843,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,579423,0,0,0,0
825.857,388.594,540039,635195,55110,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,580085,0,0,0,0
825.875,388.631,540041,635903,55159,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,580744,0,0,0,0
825.893,388.669,540043,636611,55208,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,581403,0,0,0,0
825.91,388.706,540045,637319,55257,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,582062,0,0,0,0
825.928,388.744,540048,638027,55306,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,582721,0,0,0,0
825.946,388.781,540050,638735,55355,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,583380,0,0,0,0
825.963,388.819,540052,639443,55404,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,584039,0,0,0,0
825.981,388.856,540054,640151,55453,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,584698,0,0,0,0
825.998,388.893,540056,640859,55502,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,585357,0,0,0,0
826.016,388.93,540058,641567,55551,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,586016,0,0,0,0
826.033,388.967,540060,642275,55600,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,586675,0,0,0,0
826.051,389.004,540062,642983,55649,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,587334,0,0,0,0
826.068,389.041,540064,643691,55698,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,587993,0,0,0,0
826.085,389.078,540066,644399,55747,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,588652,0,0,0,0
826.103,389.115,540069,645107,55796,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,589311,0,0,0,0
826.12,389.152,540071,645815,55845,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,589970,0,0,0,0
825.857,388.594,540039,646744,56112,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,590632,0,0,0,0
825.875,388.631,540041,647452,56161,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,591291,0,0,0,0
825.892,388.667,540043,648160,56210,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,591950,0,0,0,0
825.909,388.704,540045,648868,56259,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,592609,0,0,0,0
825.927,388.741,540047,649576,56308,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,593268,0,0,0,0
825.944,388.778,540050,650284,56357,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,593927,0,0,0,0
825.961,388.815,540052,650992,56406,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,594586,0,0,0,0
825.979,388.851,540054,651700,56455,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,595245,0,0,0,0
825.996,388.888,540056,652408,56504,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,595904,0,0,0,0
826.013,388.924,540058,653116,56553,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,596563,0,0,0,0
826.03,388.961,540060,653824,56602,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,597222,0,0,0,0
826.047,388.997,540062,654532,56651,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,597881,0,0,0,0
826.064,389.034,540064,655240,56700,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,598540,0,0,0,0
826.081,389.07,540066,655948,56749,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,599199,0,0,0,0
826.098,389.106,540068,656656,56798,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,599858,0,0,0,0
826.115,389.142,540070,657364,56847,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,600517,0,0,0,0
825.857,388.594,540039,658293,57114,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,601179,0,0,0,0
825.874,388.63,540041,659001,57163,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,601838,0,0,0,0
825.891,388.666,540043,659709,57212,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,602497,0,0,0,0
825.909,388.702,540045,660417,57261,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,603156,0,0,0,0
825.926,388.738,540047,661125,57310,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,603815,0,0,0,0
825.943,388.775,540049,661833,57359,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,604474,0,0,0,0
825.96,388.811,540051,662541,57408,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,605133,0,0,0,0
825.977,388.847,540053,663249,57457,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,605792,0,0,0,0
825.993,388.882,540055,663957,57506,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,606451,0,0,0,0
826.01,388.918,540057,664665,57555,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,607110,0,0,0,0
826.027,388.954,540059,665373,57604,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,607769,0,0,0,0
826.044,388.99,540061,666081,57653,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,608428,0,0,0,0
826.061,389.026,540063,666789,57702,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,609087,0,0,0,0
826.077,389.061,540065,667497,57751,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,609746,0,0,0,0
826.094,389.097,540067,668205,57800,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,610405,0,0,0,0
826.111,389.133,540069,668913,57849,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,611064,0,0,0,0
825.857,388.594,540039,669842,58116,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,611726,0,0,0,0
825.874,388.629,540041,670550,58165,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,612385,0,0,0,0
825.891,388.665,540043,671258,58214,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,613044,0,0,0,0
825.908,388.701,540045,671966,58263,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,613703,0,0,0,0
825.924,388.736,540047,672674,58312,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,614362,0,0,0,0
825.941,388.772,540049,673382,58361,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,615021,0,0,0,0
825.958,388.807,540051,674090,58410,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,615680,0,0,0,0
825.974,388.842,540053,674798,58459,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,616339,0,0,0,0
825.991,388.878,540055,675506,58508,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,616998,0,0,0,0
826.008,388.913,540057,676214,58557,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,617657,0,0,0,0
826.024,388.948,540059,676922,58606,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,618316,0,0,0,0
826.041,388.983,540061,677630,58655,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,618975,0,0,0,0
826.057,389.019,540063,678338,58704,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,619634,0,0,0,0
826.074,389.054,540065,679046,58753,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,620293,0,0,0,0
826.09,389.089,540067,679754,58802,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,620952,0,0,0,0
826.106,389.124,540069,680462,58851,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,621611,0,0,0,0
825.857,388.594,540039,681391,59118,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,622273,0,0,0,0
825.874,388.629,540041,682099,59167,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,622932,0,0,0,0
825.89,388.664,540043,682807,59216,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,623591,0,0,0,0
825.907,388.699,540045,683515,59265,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,624250,0,0,0,0
825.923,388.734,540047,684223,59314,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,624909,0,0,0,0
825.94,388.769,540049,684931,59363,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,625568,0,0,0,0
825.956,388.803,540051,685639,59412,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,626227,0,0,0,0
825.972,388.838,540053,686347,59461,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,626886,0,0,0,0
825.989,388.873,540055,687055,59510,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,627545,0,0,0,0
826.005,388.908,540057,687763,59559,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,628204,0,0,0,0
826.021,388.942,540059,688471,59608,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,628863,0,0,0,0
826.038,388.977,540061,689179,59657,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,629522,0,0,0,0
826.054,389.011,540063,689887,59706,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,630181,0,0,0,0
826.07,389.046,540065,690595,59755,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,630840,0,0,0,0
826.086,389.08,540067,691303,59804,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,631499,0,0,0,0
826.102,389.115,540068,692011,59853,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,632158,0,0,0,0
825.857,388.594,540039,692940,60120,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,632820,0,0,0,0
825.873,388.628,540041,693648,60169,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,633479,0,0,0,0
825.89,388.662,540043,694356,60218,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,634138,0,0,0,0
825.906,388.697,540045,695064,60267,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,634797,0,0,0,0
825.922,388.731,540047,695772,60316,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,635456,0,0,0,0
825.938,388.766,540049,696480,60365,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,636115,0,0,0,0
825.954,388.8,540051,697188,60414,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,636774,0,0,0,0
825.971,388.834,540053,697896,60463,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,637433,0,0,0,0
825.987,388.868,540055,698604,60512,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,638092,0,0,0,0
826.003,388.902,540057,699312,60561,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,638751,0,0,0,0
826.019,388.937,540058,700020,60610,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,639410,0,0,0,0
826.035,388.97,540060,700728,60659,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,640069,0,0,0,0
826.051,389.005,540062,701436,60708,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,640728,0,0,0,0
826.067,389.038,540064,702144,60757,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,641387,0,0,0,0
826.082,389.072,540066,702852,60806,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,642046,0,0,0,0
826.098,389.106,540068,703560,60855,1.2898e+06,1.29231e+06,104166,98517.6,110959,112525,83590,81073.3,3.59549e+08,3.55069e+08,11,98,642705,0,0,0,0
825.857,388.594,540039,704489,61122,1.28755e+06,1.28755e+06,98870.6,98870.6,111057,111057,81230.6,81230.6,3.59269e+08,3.59269e+08,11,125.188,643367,0,0,0,0
825.873,388.628,540041,705197,61171,1.07114e+06,1.30689e+06,376650,80352,91336,406875,302250,66496,3.02634e+08,1.20879e+09,11,98,644026,0,0,0,0
825.889,388.661,540043,705905,61220,1.07991e+06,1.3063e+06,365715,81081,92123.5,395062,293475,67081,3.01887e+08,1.22e+09,11,98,644685,0,0,0,0
825.905,388.695,540045,706613,61269,1.09649e+06,1.3052e+06,345060,82458,93611,372750,276900,68186,3.06653e+08,1.14851e+09,11,98,645344,0,0,0,0
825.921,388.729,540047,707321,61318,1.1389e+06,1.30237e+06,292208,85981.5,97417.2,315656,234488,71013.5,3.17499e+08,9.85813e+08,11,98,646003,0,0,0,0
825.937,388.763,540049,708029,61367,1.16357e+06,1.30073e+06,261468,88030.8,99631,282450,209820,72658,3.24711e+08,8.77643e+08,11,98,646662,0,0,0,0
825.953,388.797,540051,708737,61416,1.18944e+06,1.299e+06,229230,90180,101953,247625,183950,74382.7,3.32078e+08,7.67138e+08,11,98,647321,0,0,0,0
825.969,388.83,540052,709445,61465,1.21237e+06,1.29747e+06,200649,92085.4,104011,216750,161014,75911.7,3.3831e+08,6.73649e+08,11,98,647980,0,0,0,0
825.985,388.864,540054,710153,61514,1.22933e+06,1.29634e+06,179516,93494.2,105533,193922,144056,77042.2,3.42932e+08,6.04328e+08,11,98,648639,0,0,0,0
826,388.897,540056,710861,61563,1.24144e+06,1.29554e+06,164430,94500,106619,177625,131950,77849.3,3.46014e+08,5.58092e+08,11,98,649298,0,0,0,0
826.016,388.931,540058,711569,61612,1.25268e+06,1.29479e+06,150417,95434.2,107628,162488,120705,78599,3.49141e+08,5.11183e+08,11,98,649957,0,0,0,0
826.032,388.964,540060,712277,61661,1.26135e+06,1.29421e+06,139615,96154.4,108406,150818,112036,79176.9,3.51478e+08,4.76132e+08,11,98,650616,0,0,0,0
826.047,388.998,540062,712985,61710,1.2702e+06,1.29362e+06,128587,96889.5,109201,138906,103188,79766.8,3.54013e+08,4.38105e+08,11,98,651275,0,0,0,0
826.063,389.031,540064,713693,61759,1.27739e+06,1.29314e+06,119631,97486.6,109846,129231,96000,80246,3.56099e+08,4.06822e+08,11,98,651934,0,0,0,0
826.079,389.065,540066,714401,61808,1.28396e+06,1.2927e+06,111433,98033.1,110436,120375,89421.4,80684.6,3.57912e+08,3.79629e+08,11,98,652593,0,0,0,0
