Iteration,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Stale Blocks,Size of Longest Fork,Mined Blocks in Main Blockchain,Honest Mining Income,Attacker Income,Attacker's Hash Rate,Time per Block,Fork Height,Fork Length,Block Interval,Time Interval
10,808.593,564.25,522644,743,66,1,10,57262.9,522726,0.009,0,1419598,1351740,24300,105138,120298,26250,19500,87358,382633136,78422370,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,9.54898e-313,2.9484e-309,1.39067e-309,0,7.08747e-312
11,808.593,564.611,522644,743,66,1,1,24360.8,749190,0.005,0,1437148,1350570,2430,106596,121873,2625,1950,88528,387112014,11239200,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,2.93693e-309,-5.3942e+96,3.21143e-322,0,4.67836e-310
12,808.593,564.429,522644,743,66,1,2,277211,993463,0.005,0,1435198,1350700,4860,106434,121698,5250,3900,88398,385874188,29806590,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,2.42092e-322,4.67836e-310,4.67836e-310,0,0
13,808.593,564.654,522644,743,66,1,4,144191,605252,0.002,0,1431298,1350960,9720,106110,121348,10500,7800,88138,385439926,36320520,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,532746,532747,7.42781e-313,0,4.67836e-310
14,808.593,564.583,522644,743,66,1,2,236383,479302,0.002,0,1435198,1350700,4860,106434,121698,5250,3900,88398,386902511,14381745,0,0,0,0,0,0,0,0,0,0,10,132,15,0,0,0,589311,589311,1.05271e-314,0,4.67836e-310
15,635.48,0.480272,512827,945,268,1,298,1991.42,467586,0.3,13,1259700,1245890,31590,104652,113050,134970,70170,83980,344712155,647237085,0,0,0,0,0,0,0,0,0,0,10,536,15,0,0,96,0,0,4.67836e-310,1,9.12681e+09
0,775.564,309.181,541357,774,44,1,187,3184.84,558470,0.185,0,1137436,1431170,454410,85860,97286,490875,364650,70916,314082461,1566759930,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,598020,598021,4.67815e-310,0,4.67836e-310
1,775.564,309.194,541357,774,44,1,162,3700.68,582075,0.159,0,1186186,1427920,393660,89910,101661,425250,315900,74166,324222320,1414662045,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,329656,329658,7.42781e-313,0,3.16202e-321
2,775.565,309.587,541357,774,44,1,125,4714.94,515967,0.133,0,1258336,1423110,303750,95904,108136,328125,243750,78976,354025951,967607580,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,454799,454799,-1.05271e-314,0,4.67836e-310
3,775.564,309.268,541357,774,44,1,66,9081.88,585433,0.066,0,1373386,1415440,160380,105462,118461,173250,128700,86646,379888622,579667515,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,3.16202e-322,4.67764e-310,2.21835e-321,0,9.29655e-309
4,775.565,309.559,541357,774,44,1,61,9804.74,601481,0.054,0,1383136,1414790,148230,106272,119336,160125,118950,87296,381837299,550437360,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,1.92783e-310,3.16202e-322,6.37345e-322,0,4.67836e-310
5,775.565,309.374,541357,774,44,1,28,19524,455674,0.029,0,1447486,1410500,68040,111618,125111,73500,54600,91586,405771724,191420985,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,4.24399e-314,2.10981e-308,278080,0,278081
6,775.565,309.357,541357,774,44,1,23,23384.3,535893,0.016,0,1457236,1409850,55890,112428,125986,60375,44850,92236,406205509,184914210,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,295288,295289,1.27403e-313,0,3.16202e-322
7,775.565,309.671,541357,774,44,1,12,47690.7,409531,0.012,0,1478686,1408420,29160,114210,127911,31500,23400,93666,413617674,73731735,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,520657,520658,8.29031e-317,0,3.16202e-322
8,775.565,309.626,541357,774,44,1,15,39651.5,538955,0.012,0,1472836,1408810,36450,113724,127386,39375,29250,93276,410447449,121285110,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,100,6.79834e-321,3.16202e-322,0,4.67764e-310
9,775.565,309.657,541357,774,44,1,13,43633.1,439567,0.012,0,1476736,1408550,31590,114048,127736,34125,25350,93536,412817576,85733205,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,1.39612e-309,4.67836e-310,4.67836e-310,0,4.94066e-324
10,775.565,309.376,541357,774,44,1,7,62941.3,246455,0.009,0,1488436,1407770,17010,115020,128786,18375,13650,94316,416807305,25887270,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,0,4.67836e-310,4.67836e-310,0,0
11,775.565,309.644,541357,774,44,1,4,92323.9,601683,0.005,0,1494286,1407380,9720,115506,129311,10500,7800,94706,416126032,36106365,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,4.67836e-310,1.81816e-321,3.87347e-321,0,4.67836e-310
12,775.565,309.609,541357,774,44,1,3,144831,668580,0.005,0,1496236,1407250,7290,115668,129486,7875,5850,94836,416527112,30090165,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,4.67836e-310,16.7,4.67836e-310,0,4.67836e-310
13,775.565,309.749,541357,774,44,1,0,0,0,0.002,0,1502086,1406860,0,116154,130011,0,0,95226,418533123,0,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,20.6,4.67836e-310,4.67836e-310,0,20.9
14,775.565,309.539,541357,774,44,1,2,240383,670830,0.002,0,1498186,1407120,4860,115830,129661,5250,3900,94966,417191284,20127585,0,0,0,0,0,0,0,0,0,0,7,88,15,0,0,0,4.67836e-310,4.67836e-310,4.67815e-310,0,2.37152e-322
15,595.841,0.465404,520349,1008,277,1,299,2006.15,448957,0.3,9,1380600,1336350,21870,114696,123900,91665,47790,92040,389895404,429565785,0,0,0,0,0,0,0,0,0,0,13,554,15,0,0,65,4.67836e-310,28.7,100,1,9.48606e-322
