Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
432.833,0.721523,653156,5104,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5104,0,0,0,0
432.833,0.721523,653156,5280,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5280,0,0,0,0
432.833,0.721523,653156,5456,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5456,0,0,0,0
432.833,0.721523,653156,5632,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5632,0,0,0,0
432.833,0.721523,653156,5808,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5808,0,0,0,0
432.833,0.721523,653156,5984,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,5984,0,0,0,0
432.833,0.721523,653156,6160,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,6160,0,0,0,0
432.833,0.721523,653156,6336,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,6336,0,0,0,0
432.833,0.721523,653156,6512,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,6512,0,0,0,0
432.833,0.721523,653156,6688,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,6688,0,0,0,0
432.833,0.721523,653156,6864,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,6864,0,0,0,0
432.833,0.721523,653156,7040,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0
432.833,0.721523,653156,7216,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,7216,0,0,0,0
432.833,0.721523,653156,7392,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,7392,0,0,0,0
432.833,0.721523,653156,7568,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,7568,0,0,0,0
432.833,0.721523,653156,7744,0,18281.2,18281.3,1518.75,1518.75,1640.63,1640.62,1218.75,1218.75,6.12418e+06,6.12418e+06,0,0,0,0,0,0,0,0,0,0,0,0,7744,0,0,0,0
