Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
665.884,0.814138,689299,10752,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10752,0,0,0,0
665.884,0.814138,689299,10880,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,10880,0,0,0,0
665.884,0.814138,689299,11008,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11008,0,0,0,0
665.884,0.814138,689299,11136,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11136,0,0,0,0
665.884,0.814138,689299,11264,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11264,0,0,0,0
665.884,0.814138,689299,11392,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11392,0,0,0,0
665.884,0.814138,689299,11520,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11520,0,0,0,0
665.884,0.814138,689299,11648,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11648,0,0,0,0
665.884,0.814138,689299,11776,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11776,0,0,0,0
665.884,0.814138,689299,11904,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,11904,0,0,0,0
665.884,0.814138,689299,12032,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,12032,0,0,0,0
665.884,0.814138,689299,12160,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,12160,0,0,0,0
665.884,0.814138,689299,12288,0,12796.9,12796.9,1063.12,1063.12,1148.44,1148.44,853.125,853.125,4524120,4524120,0,0,0,0,0,0,0,0,0,0,0,0,12288,0,0,0,0
