Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Longest Fork,Blocks in Forks,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
770.719,615.878,533264,323518,39364,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,284154,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,335961,40878,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,295083,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,348404,42392,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,306012,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,360847,43906,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,316941,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,373290,45420,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,327870,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,385733,46934,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,338799,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,398176,48448,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,349728,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,410619,49962,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,360657,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,423062,51476,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,371586,0,0,0,0,,,,,,,,,,
770.719,615.878,533264,435505,52990,1391000,1391000,100238,100237,116331,116331,84015,84015,383994000,383994000,8,189.188,382515,0,0,0,0,,,,,,,,,,
