Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Total Blocks_x,Stale Blocks_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,Attack Success,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Longest Fork_x,Blocks in Forks_x,Connections,Mined Blocks in Main Chain_x,Is Attacker,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,Total Blocks_y,Stale Blocks_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,Longest Fork_y,Blocks in Forks_y,Mined Blocks in Main Chain_y,Fork Height,Fork Length,Block Interval,Time Interval,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
479.292,0.66929,525864,12,0,0,0,0,0.016,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.356,0.935389,525864,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.34,0.912841,525864,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.336,0.808665,525864,12,0,2,1769.43,212916,0.012,0,17550,20280,4860,1458,1575,5250,3900,1170,5359484,6390195,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.285,0.678555,525864,12,0,1,5272.13,657483,0.009,0,19500,20150,2430,1620,1750,2625,1950,1300,5127924,9863595,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.345,0.897063,525864,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.326,0.837615,525864,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.351,0.792199,525864,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
479.331,0.988748,525864,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,5785497,0,0,0,15,0,0,4,479.342,0.757009,525864,12,0,20109.4,1670.63,1804.69,1340.62,5423900,0,0,12,0,0,0,0,0.66929,0.897063,0.935389,0.757009,40218.8,3341.25,3609.37,2681.25,10847800,990.696,10897700,0
428.096,0.381,598481,15,0,6,990.32,534489,0.289,0,15600,26260,14580,1296,1400,15750,11700,1040,5172516,48112095,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.073,0.487956,598481,15,0,3,1997.67,481667,0.196,0,21450,25870,7290,1782,1925,7875,5850,1430,6934718,21679065,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.1,0.487043,598481,15,0,2,2694.68,755663,0.159,0,23400,25740,4860,1944,2100,5250,3900,1560,6868483,22672590,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.141,0.842875,598481,15,0,1,111.158,550315,0.133,0,25350,25610,2430,2106,2275,2625,1950,1690,7829584,8256075,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.102,0.55172,598481,15,0,0,0,0,0.066,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.147,1.02503,598481,15,0,0,0,0,0.054,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.131,0.811244,598481,15,0,0,0,0,0.029,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.134,0.776426,598481,15,0,0,0,0,0.016,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.159,1.03804,598481,15,0,1,4203.95,833352,0.012,0,25350,25610,2430,2106,2275,2625,1950,1690,7546547,12501630,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.165,1.04553,598481,15,0,0,0,0,0.012,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.153,0.95695,598481,15,0,1,3653.76,831802,0.012,0,25350,25610,2430,2106,2275,2625,1950,1690,7548097,12478380,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.127,0.819939,598481,15,0,0,0,0,0.009,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.156,1.01123,598481,15,0,0,0,0,0.005,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.15,0.983354,598481,15,0,0,0,0,0.005,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.144,0.899256,598481,15,0,0,0,0,0.002,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
428.162,1.17021,598481,15,0,0,0,0,0.002,0,27300,25480,0,2268,2450,0,0,1820,8379989,0,0,0,15,0,0,5,428.134,0.830488,598481,15,0,25593.8,2126.25,2296.88,1706.25,7856240,0,0,15,0,0,0,0,0.776426,1.02503,1.04553,0.830488,51187.5,4252.5,4593.75,3412.5,15712500,1126.85,15775900,0
451.988,0.551585,651425,13,0,4,1355.96,828833,0.289,0,15600,22360,9720,1296,1400,10500,7800,1040,4502483,49735380,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.032,0.6403,651425,13,0,2,2646,492366,0.196,0,19500,22100,4860,1620,1750,5250,3900,1300,6833262,14773695,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.025,0.694293,651425,13,0,1,913.182,261312,0.159,0,21450,21970,2430,1782,1925,2625,1950,1430,7556773,3921030,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.08,0.634443,651425,13,0,4,740.762,667327,0.133,0,15600,22360,9720,1296,1400,10500,7800,1040,5148506,40045035,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.018,0.65704,651425,13,0,0,0,0,0.066,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.1,0.844065,651425,13,0,1,2383.06,586409,0.054,0,21450,21970,2430,1782,1925,2625,1950,1430,7231676,8797485,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.061,0.781278,651425,13,0,0,0,0,0.029,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.054,0.737759,651425,13,0,0,0,0,0.016,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.127,0.962721,651425,13,0,0,0,0,0.012,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.12,0.910642,651425,13,0,0,0,0,0.012,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.106,0.798273,651425,13,0,0,0,0,0.012,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.068,0.804959,651425,13,0,0,0,0,0.009,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.093,0.836541,651425,13,0,0,0,0,0.005,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.113,0.8289,651425,13,0,0,0,0,0.005,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.086,0.71932,651425,13,0,0,0,0,0.002,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
452.134,1.04438,651425,13,0,0,0,0,0.002,0,23400,21840,0,1944,2100,0,0,1560,7818175,0,0,0,15,0,0,6,452.075,0.777906,651425,13,0,21937.5,1822.5,1968.75,1462.5,7329540,0,0,13,0,0,0,0,0.694293,0.844065,0.962721,0.777906,43875,3645,3937.5,2925,14659100,1226.12,14713500,0
283.081,0.579453,477269,18,0,4,1096.98,196300,0.289,0,25350,31460,9720,2106,2275,10500,7800,1690,7329546,11783430,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.079,0.638193,477269,18,0,1,1504.54,933910,0.196,0,31200,31070,2430,2592,2800,2625,1950,2080,7181108,14010000,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.082,0.6205,477269,18,0,3,905.042,377096,0.159,0,27300,31330,7290,2268,2450,7875,5850,1820,6983551,16973355,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.021,0.712821,477269,18,0,3,1603.79,529874,0.133,0,27300,31330,7290,2268,2450,7875,5850,1820,6525217,23848365,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.077,0.630687,477269,18,0,2,1586,503068,0.066,0,29250,31200,4860,2430,2625,5250,3900,1950,7108793,15094725,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.04,0.764119,477269,18,0,2,2030.32,388204,0.054,0,29250,31200,4860,2430,2625,5250,3900,1950,7338519,11648835,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.05,0.709002,477269,18,0,0,0,0,0.029,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.047,0.69017,477269,18,0,0,0,0,0.016,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.036,0.861041,477269,18,0,0,0,0,0.012,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.034,0.766647,477269,18,0,0,0,0,0.012,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.029,0.784473,477269,18,0,0,0,0,0.012,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.052,0.692549,477269,18,0,1,4498.81,892663,0.009,0,31200,31070,2430,2592,2800,2625,1950,2080,7222355,13391295,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.038,0.787748,477269,18,0,1,1380.28,998351,0.005,0,31200,31070,2430,2592,2800,2625,1950,2080,7116667,14976615,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.032,0.711217,477269,18,0,0,0,0,0.005,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.03,0.749815,477269,18,0,0,0,0,0.002,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
283.042,0.872961,477269,18,0,0,0,0,0.002,0,33150,30940,0,2754,2975,0,0,2210,8115108,0,0,0,15,0,0,7,283.048,0.723212,477269,18,0,31078.1,2581.88,2789.06,2071.88,7607910,0,0,18,0,0,0,0,0.69017,0.784473,0.861041,0.723212,62156.2,5163.75,5578.13,4143.75,15215800,899.581,15292900,0
531.074,0.478367,421923,12,0,2,371.549,663706,0.289,0,17550,20280,4860,1458,1575,5250,3900,1170,3314548,19913865,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.075,0.493488,421923,12,0,3,1612.95,403316,0.196,0,15600,20410,7290,1296,1400,7875,5850,1040,3431922,18153255,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.072,0.500503,421923,12,0,2,2317.74,642008,0.159,0,17550,20280,4860,1458,1575,5250,3900,1170,3357944,19262925,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
530.997,0.715151,421923,12,0,1,3664.22,249610,0.133,0,19500,20150,2430,1620,1750,2625,1950,1300,4392439,3745500,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.07,0.5724,421923,12,0,0,0,0,0.066,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.005,0.815548,421923,12,0,1,2102.06,246864,0.054,0,19500,20150,2430,1620,1750,2625,1950,1300,4395185,3704310,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.018,0.6386,421923,12,0,0,0,0,0.029,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.022,0.613007,421923,12,0,1,3077.93,124929,0.016,0,19500,20150,2430,1620,1750,2625,1950,1300,4517120,1875285,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.002,0.881533,421923,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
530.986,0.833959,421923,12,0,1,5840.84,198373,0.012,0,19500,20150,2430,1620,1750,2625,1950,1300,4443676,2976945,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.003,0.82612,421923,12,0,0,0,0,0.012,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.02,0.622684,421923,12,0,0,0,0,0.009,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
530.999,0.841171,421923,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531,0.79391,421923,12,0,0,0,0,0.005,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
531.007,0.777828,421923,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
530.996,0.935917,421923,12,0,0,0,0,0.002,0,21450,20020,0,1782,1925,0,0,1430,4642139,0,0,0,15,0,0,8,531.022,0.708761,421923,12,0,20109.4,1670.63,1804.69,1340.62,4352010,0,0,12,0,0,0,0,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
930.619,0.10951,603763,7,0,4,1395.93,639928,0.289,0,3900,11440,9720,324,350,10500,7800,260,1063046,38401110,0,0,15,0,0,9,930.738,0.901142,603763,7,0,10968.8,911.25,984.375,731.25,3396680,0,0,7,0,0,0,0,0.764402,1.19979,1.29963,0.901142,21937.5,1822.5,1968.75,1462.5,6793350,1136.76,6820540,0
930.667,0.43123,603763,7,0,0,0,0,0.196,0,11700,10920,0,972,1050,0,0,780,3623120,0,0,0,15,0,0,9,930.738,0.901142,603763,7,0,10968.8,911.25,984.375,731.25,3396680,0,0,7,0,0,0,0,0.764402,1.19979,1.29963,0.901142,21937.5,1822.5,1968.75,1462.5,6793350,1136.76,6820540,0
