,Feature1,Label
224,-115.56740375000004,0
225,128.6945962499999,1
226,109.43659625,1
227,-103.84540375000007,0
228,109.5085962499999,1
229,68.09759624999994,1
230,-220.60340375000013,0
231,79.85559624999998,1
232,60.63959624999997,0
233,-229.9074037500001,0
234,426.16859624999995,0
235,-171.6174037500001,0
236,136.79759625,1
237,-199.0564037500001,0
238,107.07159624999998,1
239,-162.04340375000004,0
240,68.09759624999994,1
241,53.54359624999996,1
242,109.92759624999998,1
243,-52.63940375000005,1
244,-149.7434037500001,0
245,109.92759624999998,1
246,-406.76740375000014,0
247,-171.51540375000016,0
248,-237.74040375000013,0
249,301.91059624999997,0
250,152.06859624999993,1
251,143.46359624999994,1
252,86.18659625,1
253,463.76859624999986,0
254,100.68159624999987,1
255,0.5715962499999706,0
256,-170.98640375000002,0
257,53.82259624999995,1
258,109.08359624999993,1
259,88.47959624999987,1
260,103.66659624999991,1
261,-115.54940375000014,0
262,218.88059624999997,1
263,426.21859624999996,0
264,-406.7224037500001,0
265,-277.05540375000015,0
266,-261.6454037500001,0
267,52.193596249999935,0
268,35.35459624999987,0
269,-98.95640375000006,0
270,-171.5714037500001,0
271,0.4085962499999597,0
272,92.1805962499999,1
273,-98.89140375000012,0
274,72.1945962499999,1
275,889.0385962500001,0
276,577.7685962499999,0
277,180.57759624999997,1
278,121.87759624999993,1
279,-406.7494037500001,0
280,-228.48340375000012,0
281,120.6325962499999,1
282,-341.49640375000007,0
283,91.42459624999994,1
284,103.66659624999991,1
285,99.88059624999995,1
286,140.60059624999997,1
287,-103.73740375000014,0
288,-199.0634037500001,0
289,-194.3574037500001,0
290,53.54359624999996,1
291,140.60159624999997,1
292,-83.30540375000011,0
293,100.68159624999987,1
294,-109.11940375000006,0
295,-157.34740375000015,0
296,128.06159625,1
297,-277.06740375000015,0
298,-235.22340375000013,0
299,127.40259624999989,1
300,79.21059624999988,1
301,108.91959624999993,1
302,150.87959625,0
303,-341.51840375000006,0
304,128.69559624999988,1
305,76.91259624999999,1
306,83.81559624999989,1
307,201.67859624999997,1
308,158.57859624999995,1
309,84.82259624999996,1
310,-210.51640375000008,0
311,109.92659624999989,1
312,85.89759624999989,0
313,-67.46740375000013,1
314,174.64759624999988,1
315,-149.86240375000014,0
316,45.609596249999875,0
317,-117.4214037500001,0
318,81.32359624999994,1
319,120.72159624999998,1
320,79.85659624999994,1
321,53.82259624999995,1
322,-266.61440375000006,0
323,-237.6814037500001,0
324,79.85659624999994,1
325,81.3245962499999,1
326,68.09759624999994,1
327,-248.61240375000008,0
328,-238.6914037500001,0
329,-109.19140375000006,0
330,84.82259624999996,1
331,81.3245962499999,1
332,463.7785962499999,0
333,-173.17440375000015,0
334,109.5085962499999,1
335,103.66659624999991,1
336,61.59459624999989,1
337,-115.5504037500001,0
338,-170.87140375000013,0
339,92.1805962499999,1
340,-171.4894037500001,0
341,101.19359624999994,1
342,-174.70440375000013,0
343,150.72059624999997,0
344,108.91959624999993,1
345,-109.12140375000014,0
346,-210.4614037500001,0
347,32.85159624999995,0
348,53.54359624999996,1
349,-74.22540375000007,0
350,-174.69240375000007,0
351,161.89659624999993,1
