Miner Avg Block Size,Hash Rate,Iteration,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
550324.0,0.185,3,452.465,452.835,452.894,424.385,989.392,532382,3146.99,1
457107.0,0.3,51,492.51,492.899,492.977,461.931,1001.38,519034,2103.67,1
0.0,0.005,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,0.0,0
534530.0,0.054,65,461.6,461.978,462.02,432.939,962.396,520341,12569.9,1
4.67956e-310,0.002,27,343.731,344.109,344.159,322.443,991.295,535282,0.0,1
0.0,0.005,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,0.0,0
0.0,0.009,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,0.0,0
433554.0,0.005,81,338.107,338.402,338.471,317.153,967.889,522208,75034.8,1
436787.0,0.029,5,447.982,448.344,448.424,420.18,918.404,495432,23405.8,1
0.0,0.005,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
549009.0,0.159,35,416.324,416.718,416.749,390.509,971.288,523676,4004.11,1
0.0,0.005,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,0.0,0
493901.0,0.054,0,492.51,492.899,492.977,461.931,1001.38,539467,10438.9,1
0.0,0.016,47,0.765354,0.982364,1.01682,0.791119,862.276,457373,0.0,0
526795.0,0.066,16,500.3,500.679,500.764,469.221,989.21,533283,11978.0,1
0.0,0.029,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,0.0,0
0.0,0.002,15,0.660366,1.03343,1.104,0.792497,832.852,441681,0.0,0
0.0,0.002,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,0.0,0
0.0,0.016,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
747395.0,0.159,62,0.648697,0.834026,0.85644,0.734111,1051.38,558228,5319.22,0
377096.0,0.159,7,0.69017,0.784473,0.861041,0.723212,899.581,477269,905.042,0
423063.0,0.159,94,0.807893,1.24709,1.3386,0.915717,1213.06,644458,2199.64,0
576923.0,0.016,32,411.683,411.967,412.116,386.144,941.402,508079,48294.1,1
0.0,0.012,19,0.628019,0.811891,0.859728,0.715855,966.596,513011,0.0,0
0.0,0.012,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,0.0,0
699560.0,0.159,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,1168.84,0
705038.0,0.012,77,353.606,353.952,353.957,331.696,988.015,532351,33161.4,1
496049.0,0.289,74,0.68318,0.869062,0.878572,0.769346,1183.56,628726,2484.65,0
480969.0,0.054,89,512.413,512.803,512.838,480.592,987.871,532938,12621.0,1
495907.0,0.012,51,492.51,492.899,492.977,461.931,1001.38,539467,48697.1,1
0.0,0.002,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,0.0,0
0.0,0.012,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0.0,0
358291.0,0.133,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,1816.58,0
519820.0,0.016,93,356.473,356.804,356.855,334.358,1016.43,548039,57515.0,1
0.0,0.029,96,0.703147,0.957822,1.06773,0.807032,1110.42,589718,0.0,0
510478.0,0.185,15,326.229,326.501,326.604,305.989,943.456,509562,3251.92,1
555650.0,0.009,61,439.64,440.002,440.084,412.374,968.594,522386,47202.0,1
0.0,0.012,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,0.0,0
533684.0,0.009,88,351.863,352.245,352.284,330.08,989.667,533813,35112.3,1
0.0,0.029,38,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0.0,0
513601.0,0.159,10,439.64,440.002,440.084,412.374,968.594,522386,4410.58,1
746633.0,0.133,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,5066.06,0
0.0,0.009,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0.0,0
552514.0,0.016,43,0.650265,0.994336,1.07234,0.78698,880.802,467254,1700.25,0
612151.0,0.054,35,416.324,416.718,416.749,390.509,971.288,523676,10137.1,1
0.0,0.002,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,0.0,0
51977.0,0.133,61,0.726917,1.01247,1.05379,0.793065,874.251,463760,1375.32,0
3734.0,0.005,93,356.473,356.804,356.855,334.358,1016.43,548039,168916.0,1
578437.0,0.133,41,323.472,323.81,323.826,303.43,956.665,516865,4324.11,1
992896.0,0.159,71,0.660473,0.755272,0.801273,0.705114,1037.94,551064,2712.94,0
672401.0,0.012,96,476.688,477.085,477.105,447.091,946.659,511268,49531.3,1
551139.0,0.066,2,625.239,625.729,625.853,586.427,1011.16,544223,9056.22,1
0.0,0.066,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
470062.0,0.289,87,0.67022,0.930045,0.971915,0.737162,621.95,329200,1365.25,0
0.0,0.054,75,0.650614,0.787116,0.832724,0.706129,981.397,520905,0.0,0
0.0,0.005,48,0.738834,0.949851,0.982396,0.782377,888.553,471388,0.0,0
706989.0,0.002,47,516.173,516.633,516.742,484.145,998.115,539134,116857.0,1
683072.0,0.012,53,625.239,625.729,625.853,586.427,1011.16,544223,37922.7,1
0.0,0.012,37,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0.0,0
667623.0,0.005,15,326.229,326.501,326.604,305.989,943.456,509562,118024.0,1
0.0,0.009,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
0.0,0.029,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,0.0,0
437977.0,0.005,38,478.84,479.234,479.289,449.112,969.937,522982,114207.0,1
595545.0,0.029,27,343.731,344.109,344.159,322.443,991.295,535282,24999.0,1
620944.0,0.002,71,381.73,381.967,382.031,358.018,1001.14,540248,21109.3,1
4.66293e-310,0.002,20,213.225,213.534,213.556,200.067,968.333,523707,0.0,1
559685.0,0.002,12,643.659,644.054,644.128,603.652,974.214,524237,0.0,1
0.0,0.005,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,0.0,0
573426.0,0.066,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,2431.55,0
691844.0,0.066,52,0.737186,0.829942,0.843226,0.764621,1258.61,668752,1054.19,0
830714.0,0.012,28,506.143,506.546,506.575,474.715,919.284,495645,67914.7,1
0.0,0.002,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,0.0,0
172042.0,0.196,34,0.625517,0.860879,0.883507,0.742144,768.558,407391,1171.43,0
804236.0,0.289,70,0.707423,0.921784,0.949004,0.787627,1114.43,591857,2143.27,0
571389.0,0.054,47,516.173,516.633,516.742,484.145,998.115,539134,11101.3,1
0.0,0.012,63,0.765763,0.862735,0.988143,0.812636,1362.64,724237,0.0,0
0.0,0.012,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
584703.0,0.159,21,520.737,521.18,521.209,488.418,982.408,530218,4072.92,1
2.07956e-312,0.005,62,212.294,212.551,212.617,199.183,993.499,537113,0.0,1
517187.0,0.012,90,253.414,253.693,253.735,237.726,993.679,537236,48092.2,1
347223.0,0.066,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,351.652,0
0.0,0.016,91,0.696291,0.84746,0.885811,0.775281,1390.27,738969,0.0,0
0.0,0.002,17,0.730172,1.02362,1.07408,0.803334,847.811,449659,0.0,0
828833.0,0.289,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,1355.96,0
565941.0,0.016,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,2393.79,0
627085.0,0.159,56,0.708862,0.978361,1.0427,0.796726,1013.3,537918,1773.17,0
0.0,0.005,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
511588.0,0.159,26,0.652792,0.991517,1.00107,0.802776,1148.6,610082,938.585,0
515209.0,0.029,89,512.413,512.803,512.838,480.592,987.871,532938,18425.2,1
0.0,0.012,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
456549.0,0.3,73,599.358,599.832,599.962,562.16,946.802,499026,1907.54,1
0.0,0.005,73,0.740077,1.13212,1.2236,0.857515,1043.87,554224,0.0,0
828762.0,0.005,92,412.129,412.535,412.571,386.586,994.961,537001,107939.0,1
516136.0,0.066,66,326.229,326.501,326.604,305.989,943.456,509562,8829.65,1
232759.0,0.159,68,0.619247,0.71473,0.726405,0.656419,727.016,385235,2423.06,0
540846.0,0.016,0,492.51,492.899,492.977,461.931,1001.38,539467,53951.3,1
0.0,0.012,83,0.6465,0.711692,0.730506,0.674851,780.962,414006,0.0,0
526473.0,0.133,67,500.3,500.679,500.764,469.221,989.21,533283,4491.32,1
0.0,0.002,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,0.0,0
0.0,0.009,35,0.686305,0.829621,0.867383,0.744973,960.024,509506,0.0,0
334225.0,0.159,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,2764.34,0
608914.0,0.002,93,356.473,356.804,356.855,334.358,1016.43,548039,77269.1,1
268588.0,0.133,89,0.689497,0.991239,1.07558,0.782841,882.987,468419,307.556,0
745593.0,0.005,94,259.703,259.988,260.059,243.63,969.755,523941,187032.0,1
0.0,0.002,60,0.697807,0.78886,0.887863,0.751847,1083.72,575478,0.0,0
0.0,0.012,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,0.0,0
654817.0,0.012,61,439.64,440.002,440.084,412.374,968.594,522386,41854.6,1
580224.0,0.185,93,356.473,356.804,356.855,334.358,1016.43,548039,2997.95,1
755663.0,0.159,5,0.776426,1.02503,1.04553,0.830488,1126.85,598481,2694.68,0
397397.0,0.159,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,1358.65,0
0.0,0.002,14,0.686319,0.95523,1.04635,0.785594,1068.69,567459,0.0,0
544086.0,0.029,18,458.82,459.22,459.269,430.339,979.916,529206,26917.9,1
0.0,0.012,3,0.70978,0.931393,1.04133,0.790499,1090.71,579203,0.0,0
0.0,0.012,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,0.0,0
0.0,0.066,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,0.0,0
531965.0,0.159,66,326.229,326.501,326.604,305.989,943.456,509562,3719.94,1
516306.0,0.054,78,139.946,140.149,140.213,131.335,963.011,521525,10458.1,1
321455.0,0.005,82,630.126,630.556,630.642,590.985,943.505,507641,67505.4,1
0.0,0.029,2,0.631353,0.708518,0.761349,0.665484,811.887,430499,0.0,0
0.0,0.005,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0.0,0
393068.0,0.066,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,519.605,0
591948.0,0.066,18,458.82,459.22,459.269,430.339,979.916,529206,8767.16,1
260348.0,0.005,3,452.465,452.835,452.894,424.385,989.392,532382,237405.0,1
0.0,0.002,95,0.722448,1.00162,1.06269,0.789512,781.306,414190,0.0,0
661535.0,0.289,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,1365.69,0
195572.0,0.012,52,0.737186,0.829942,0.843226,0.764621,1258.61,668752,4700.38,0
459274.0,0.029,66,326.229,326.501,326.604,305.989,943.456,509562,21078.5,1
0.0,0.029,18,0.846427,1.20275,1.31332,0.937192,1484.9,789442,0.0,0
566653.0,0.185,17,214.815,215.014,215.06,201.515,1022.91,552665,3792.45,1
440497.0,0.054,88,351.863,352.245,352.284,330.08,989.667,533813,10485.2,1
439815.0,0.3,3,452.465,452.835,452.894,424.385,989.392,516442,1930.95,1
575706.0,0.054,74,311.97,312.28,312.297,292.634,953.239,515035,10296.4,1
615747.0,0.012,13,481.747,482.076,482.248,451.852,982.054,528906,34984.3,1
0.0,0.002,51,0.756426,1.08716,1.18883,0.856325,1182.69,628259,0.0,0
0.0,0.012,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,0.0,0
0.0,0.066,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
0.0,0.012,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,0.0,0
928274.0,0.005,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,3657.85,0
0.0,0.012,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,0.0,0
391056.0,0.009,41,323.472,323.81,323.826,303.43,956.665,516865,71391.4,1
0.0,0.005,97,0.733519,1.02415,1.10823,0.811842,943.202,500534,0.0,0
471574.0,0.289,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,693.784,0
558096.0,0.002,42,339.741,340.03,340.054,318.677,979.093,527410,205180.0,1
262042.0,0.133,77,0.66221,0.85636,0.914912,0.722909,680.909,360644,2932.46,0
379506.0,0.002,68,335.047,335.331,335.384,314.265,1012.33,545810,165340.0,1
0.0,0.005,99,0.593446,0.914479,0.934888,0.745328,677.304,358722,0.0,0
457749.0,0.012,57,366.84,367.196,367.214,344.106,944.674,509639,55562.9,1
745171.0,0.066,44,0.608292,0.908287,1.00163,0.765848,1065.25,565624,2819.75,0
0.0,0.005,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,0.0,0
825241.0,0.005,61,439.64,440.002,440.084,412.374,968.594,522386,156265.0,1
0.0,0.002,55,0.680853,0.894507,0.949629,0.773098,1164.47,618543,0.0,0
0.0,0.016,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,0.0,0
706350.0,0.012,30,136.854,137.112,137.144,128.439,972.545,526650,61700.9,1
546316.0,0.005,43,219.743,220.042,220.087,206.167,968.953,523681,86507.1,1
433177.0,0.012,73,599.358,599.832,599.962,562.16,946.802,509492,41544.4,1
502337.0,0.159,97,195.433,195.635,195.658,183.335,970.88,524277,4218.28,1
547705.0,0.185,27,343.731,344.109,344.159,322.443,991.295,535282,3088.48,1
0.0,0.002,39,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0.0,0
0.0,0.196,85,0.814196,1.08375,1.18895,0.885673,1377.25,732029,0.0,0
0.0,0.066,12,0.642219,0.884608,0.932311,0.753477,979.165,519715,0.0,0
586454.0,0.066,36,482.108,482.423,482.487,452.162,984.258,530521,11919.8,1
574566.0,0.002,66,326.229,326.501,326.604,305.989,943.456,509562,127612.0,1
540920.0,0.133,7,496.351,496.698,496.744,465.526,994.148,537090,4679.84,1
536631.0,0.016,56,447.982,448.344,448.424,420.18,918.404,495432,34202.5,1
723880.0,0.016,45,433.198,433.599,433.627,406.338,1008.83,544197,52581.4,1
514766.0,0.159,92,412.129,412.535,412.571,386.586,994.961,537001,3751.77,1
0.0,0.012,58,0.715496,1.02715,1.07542,0.794708,914.602,485281,0.0,0
0.0,0.016,57,0.676917,0.986722,1.05401,0.775022,812.749,430959,0.0,0
0.0,0.009,67,0.809653,1.14364,1.25813,0.886131,1239.21,658403,0.0,0
553452.0,0.133,87,525.23,525.558,525.633,492.571,982.095,529463,4805.88,1
0.0,0.029,54,0.801176,1.15063,1.24127,0.887158,1178.13,625827,0.0,0
742632.0,0.002,44,302.852,303.127,303.18,284.081,990.133,535989,87939.8,1
0.0,0.012,73,0.740077,1.13212,1.2236,0.857515,1043.87,554224,0.0,0
0.0,0.012,15,0.660366,1.03343,1.104,0.792497,832.852,441681,0.0,0
580446.0,0.012,92,412.129,412.535,412.571,386.586,994.961,537001,84150.6,1
581991.0,0.054,12,643.659,644.054,644.128,603.652,974.214,524237,13568.4,1
512686.0,0.066,85,290.074,290.436,290.446,272.115,962.853,520579,7182.24,1
4.67956e-310,0.002,37,367.667,367.992,368.142,344.894,982.951,529164,0.0,1
506042.0,0.133,43,219.743,220.042,220.087,206.167,968.953,523681,4034.34,1
0.0,0.005,39,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0.0,0
880078.0,0.133,66,0.724818,0.967011,1.0161,0.822386,1237.3,657387,1343.49,0
270590.0,0.002,80,652.137,652.538,652.628,611.597,995.159,536923,218530.0,1
520813.0,0.016,71,381.73,381.967,382.031,358.018,1001.14,540248,34715.2,1
509464.0,0.133,82,630.126,630.556,630.642,590.985,943.505,507641,4343.27,1
0.0,0.002,59,0.647971,1.17288,1.20052,0.893706,1453.71,772806,0.0,0
995075.0,0.066,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,3387.88,0
0.0,0.002,6,0.694293,0.844065,0.962721,0.777906,1226.12,651425,0.0,0
318516.0,0.005,54,452.465,452.835,452.894,424.385,989.392,532382,182442.0,1
388521.0,0.289,16,0.793949,1.12165,1.18168,0.888964,1300.03,690843,1032.0,0
0.0,0.009,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
928298.0,0.002,85,290.074,290.436,290.446,272.115,962.853,520579,554495.0,1
498304.0,0.002,5,447.982,448.344,448.424,420.18,918.404,495432,136187.0,1
799799.0,0.054,45,0.797023,0.997639,1.11507,0.841513,1246.57,662333,1141.93,0
183907.0,0.002,95,247.294,247.579,247.631,232.0,1017.66,550237,192153.0,1
695584.0,0.002,8,387.318,387.57,387.724,363.287,935.035,504824,171326.0,1
728486.0,0.009,58,496.351,496.698,496.744,465.526,994.148,537090,51821.8,1
876738.0,0.133,1,0.800122,1.04929,1.14366,0.843756,1065.44,565725,1139.42,0
560329.0,0.009,99,614.206,614.689,614.819,576.086,944.735,508649,45608.8,1
584619.0,0.054,62,212.294,212.551,212.617,199.183,993.499,537113,9773.01,1
585364.0,0.054,61,439.64,440.002,440.084,412.374,968.594,522386,10463.5,1
0.0,0.002,70,0.707423,0.921784,0.949004,0.787627,1114.43,591857,0.0,0
576254.0,0.066,10,439.64,440.002,440.084,412.374,968.594,522386,7563.57,1
0.0,0.054,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
0.0,0.012,21,0.664209,0.971515,0.990242,0.791796,1126.21,598137,0.0,0
543363.0,0.185,7,496.351,496.698,496.744,465.526,994.148,537090,3540.61,1
0.0,0.002,48,0.738834,0.949851,0.982396,0.782377,888.553,471388,0.0,0
0.0,0.066,79,0.686959,1.12129,1.20197,0.881037,1429.94,760126,0.0,0
301049.0,0.196,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,3230.08,0
446583.0,0.3,13,481.747,482.076,482.248,451.852,982.054,511643,2065.98,1
536789.0,0.159,94,259.703,259.988,260.059,243.63,969.755,523941,3755.06,1
513478.0,0.029,13,481.747,482.076,482.248,451.852,982.054,528906,19112.5,1
547551.0,0.066,76,514.48,514.868,514.962,482.53,957.06,515477,9011.9,1
0.0,0.002,4,0.66929,0.897063,0.935389,0.757009,990.696,525864,0.0,0
500736.0,0.159,57,366.84,367.196,367.214,344.106,944.674,509639,4107.48,1
511375.0,0.009,85,290.074,290.436,290.446,272.115,962.853,520579,53672.0,1
532329.0,0.133,35,416.324,416.718,416.749,390.509,971.288,523676,4612.95,1
528924.0,0.185,60,259.097,259.361,259.451,243.053,997.652,539061,3346.97,1
0.0,0.002,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0.0,0
541635.0,0.066,82,630.126,630.556,630.642,590.985,943.505,507641,10923.5,1
512597.0,0.066,63,643.659,644.054,644.128,603.652,974.214,524237,11281.3,1
606907.0,0.012,54,452.465,452.835,452.894,424.385,989.392,532382,45012.2,1
0.0,0.012,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,0.0,0
269801.0,0.196,31,0.596539,0.702816,0.749286,0.642436,735.085,389539,1399.63,0
574593.0,0.133,98,0.686726,0.989598,1.09981,0.800546,1081.97,574545,4640.19,0
498398.0,0.029,53,625.239,625.729,625.853,586.427,1011.16,544223,17537.0,1
264520.0,0.289,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,1390.36,0
762185.0,0.054,52,0.737186,0.829942,0.843226,0.764621,1258.61,668752,5069.51,0
0.0,0.005,76,0.661773,0.921069,0.967572,0.752537,772.09,409274,0.0,0
930115.0,0.054,93,0.789483,1.03517,1.15893,0.857874,1172.13,622630,3326.31,0
563770.0,0.133,51,492.51,492.899,492.977,461.931,1001.38,539467,5812.45,1
503127.0,0.185,32,411.683,411.967,412.116,386.144,941.402,508079,3199.79,1
568442.0,0.159,71,381.73,381.967,382.031,358.018,1001.14,540248,4132.09,1
499597.0,0.002,14,461.6,461.978,462.02,432.939,962.396,520341,181022.0,1
0.0,0.016,77,0.66221,0.85636,0.914912,0.722909,680.909,360644,0.0,0
486552.0,0.133,75,253.117,253.418,253.498,237.472,994.27,538681,4165.48,1
434065.0,0.005,63,643.659,644.054,644.128,603.652,974.214,524237,86157.3,1
481667.0,0.196,5,0.776426,1.02503,1.04553,0.830488,1126.85,598481,1997.67,0
647073.0,0.005,32,411.683,411.967,412.116,386.144,941.402,508079,261832.0,1
0.0,0.054,0,0.691152,0.85408,0.904384,0.718881,746.894,395836,0.0,0
747695.0,0.002,0,492.51,492.899,492.977,461.931,1001.38,539467,119157.0,1
0.0,0.029,25,0.759372,0.971695,1.06264,0.792786,839.343,445143,0.0,0
523827.0,0.133,20,213.225,213.534,213.556,200.067,968.333,523707,4528.48,1
0.0,0.009,49,0.663345,0.95889,0.981899,0.7603,740.302,392321,0.0,0
0.0,0.016,28,0.64539,0.741664,0.750662,0.678196,680.406,360376,0.0,0
538192.0,0.029,45,433.198,433.599,433.627,406.338,1008.83,544197,19606.3,1
595017.0,0.009,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,3484.79,0
0.0,0.002,27,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0.0,0
0.0,0.012,92,0.712741,0.805857,0.877225,0.759304,1112.03,590575,0.0,0
0.0,0.012,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
0.0,0.002,11,0.637869,0.84837,0.943721,0.730843,812.747,430958,0.0,0
404082.0,0.066,19,0.628019,0.811891,0.859728,0.715855,966.596,513011,2001.53,0
514367.0,0.066,72,287.286,287.602,287.655,269.489,989.706,534007,13195.8,1
545926.0,0.185,30,136.854,137.112,137.144,128.439,972.545,526650,3352.65,1
603130.0,0.289,50,0.663638,0.829317,0.902464,0.721454,876.294,464850,1242.44,0
0.0,0.012,80,0.676665,1.0054,1.10315,0.795797,1011.27,536837,0.0,0
0.0,0.002,41,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0.0,0
456594.0,0.159,82,0.769523,1.03616,1.06439,0.809163,822.224,436013,1953.12,0
0.0,0.133,9,0.764402,1.19979,1.29963,0.901142,1136.76,603763,0.0,0
0.0,0.054,87,0.67022,0.930045,0.971915,0.737162,621.95,329200,0.0,0
638596.0,0.009,86,396.405,396.735,396.869,371.82,921.732,496638,193059.0,1
0.0,0.005,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
705392.0,0.009,67,500.3,500.679,500.764,469.221,989.21,533283,139432.0,1
545610.0,0.054,40,240.687,240.975,241.022,225.792,981.101,529832,13037.0,1
447028.0,0.012,56,447.982,448.344,448.424,420.18,918.404,495432,36926.7,1
513171.0,0.066,89,512.413,512.803,512.838,480.592,987.871,532938,11311.3,1
307361.0,0.016,33,0.702939,0.995297,1.1098,0.812939,1140.95,606000,2332.17,0
535827.0,0.289,90,0.673366,0.841643,0.8677,0.738422,908.86,482218,1960.84,0
0.0,0.016,78,0.799863,1.27706,1.39159,0.943365,1343.94,714262,0.0,0
556145.0,0.133,80,652.137,652.538,652.628,611.597,995.159,536923,4794.21,1
557378.0,0.185,68,335.047,335.331,335.384,314.265,1012.33,545810,3304.68,1
0.0,0.002,10,0.665086,0.877091,0.925295,0.769629,1149.75,610693,0.0,0
437576.0,0.3,68,335.047,335.331,335.384,314.265,1012.33,524822,2095.15,1
0.0,0.009,91,0.696291,0.84746,0.885811,0.775281,1390.27,738969,0.0,0
0.0,0.005,36,0.666501,0.749411,0.835956,0.711303,960.144,509570,0.0,0
459274.0,0.029,15,326.229,326.501,326.604,305.989,943.456,509562,21078.5,1
607495.0,0.012,48,348.843,349.115,349.154,327.194,960.232,518561,44490.3,1
775319.0,0.289,19,0.628019,0.811891,0.859728,0.715855,966.596,513011,2344.92,0
401498.0,0.012,39,310.26,310.521,310.627,291.022,949.606,512980,43254.2,1
584345.0,0.029,31,434.656,435.07,435.111,407.711,1008.87,544165,20533.2,1
525718.0,0.005,97,195.433,195.635,195.658,183.335,970.88,524277,137097.0,1
678146.0,0.289,29,0.767907,1.0625,1.16703,0.845678,1216.27,646172,953.769,0
510261.0,0.133,90,253.414,253.693,253.735,237.726,993.679,537236,4837.13,1
537404.0,0.012,71,381.73,381.967,382.031,358.018,1001.14,540248,28290.5,1
458580.0,0.005,37,367.667,367.992,368.142,344.894,982.951,529164,0.0,1
422861.0,0.016,36,482.108,482.423,482.487,452.162,984.258,530521,54465.2,1
0.0,0.054,23,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0.0,0
579852.0,0.002,9,259.097,259.361,259.451,243.053,997.652,539061,79604.0,1
691390.0,0.016,91,162.044,162.289,162.321,152.056,1008.24,546245,27566.5,1
533881.0,0.066,43,219.743,220.042,220.087,206.167,968.953,523681,7483.36,1
576636.0,0.159,44,302.852,303.127,303.18,284.081,990.133,535989,4042.43,1
0.0,0.066,29,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0.0,0
477066.0,0.196,24,0.669102,0.874683,0.951539,0.771794,1092.81,580323,2326.11,0
556893.0,0.012,80,652.137,652.538,652.628,611.597,995.159,536923,50720.4,1
377831.0,0.012,20,213.225,213.534,213.556,200.067,968.333,523707,46456.2,1
