Mean Block Receive Time_x,Mean Block Propagation Time_x,Mean Block Size_x,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,Hash Rate,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,Iteration,Mean Block Receive Time_y,Mean Block Propagation Time_y,Mean Block Size_y,The average INV,The average GET_HEADERS Bytes,The average Headers Bytes,The average GET_DATA Sent Bytes,The average BLOCK Bytes,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic due to INV messages,Total average traffic due to GET_HEADERS messages,Total average traffic due to HEADERS messages,Total average traffic due to GET_DATA messages,Total average traffic due to BLOCK messages,Total average traffic/node,average Bandwidth Per Node,Label
412.71,0.87177,414190,1,458.992,99523.0,0.133,23400,23790,2430,1944,2100,2625,1950,1560,5286023,1494195,95,412.706,0.789512,414190,23765.6,1974.38,2132.81,1584.38,5049030,0.722448,1.00162,1.06269,0.789512,47531.2,3948.75,4265.62,3168.75,10098100,781.306,10157000,0
820.615,259.637,523941,72,8080.0,523784.0,0.066,1278588,1337960,174960,98820,110638,189000,140400,81028,344819339,565784265,94,805.344,239.1,522660,1330300.0,103579.0,115536.0,84738.8,358630000,259.703,259.988,260.059,243.63,2660600.0,207158.0,231071.0,169478.0,717259000,969.755,720528000,1
469.204,0.884837,598137,0,0.0,0.0,0.012,23400,21840,0,1944,2100,0,0,1560,7178725,0,21,469.167,0.791796,598137,21937.5,1822.5,1968.75,1462.5,6730050,0.664209,0.971515,0.990242,0.791796,43875.0,3645.0,3937.5,2925.0,13460100,1126.21,13514500,0
844.878,247.544,550237,115,5208.86,596827.0,0.133,1153506,1305330,279450,87966,99156,301875,224250,72426,321531550,1029681090,95,828.589,227.542,548020,1291650.0,99933.8,111826.0,81915.0,365791000,247.294,247.579,247.631,232.0,2583290.0,199868.0,223652.0,163830.0,731582000,1017.66,734752000,1
844.88,247.191,550237,66,9027.27,540261.0,0.066,1249056,1298960,160380,95904,107731,173250,128700,78796,354513767,534947835,95,828.589,227.542,548020,1291650.0,99933.8,111826.0,81915.0,365791000,247.294,247.579,247.631,232.0,2583290.0,199868.0,223652.0,163830.0,731582000,1017.66,734752000,1
830.402,520.737,530218,27,20882.8,577023.0,0.029,1346438,1315730,65610,100602,114588,70875,52650,83358,366763745,233730585,21,816.479,480.236,528404,1311640.0,98415.0,111856.0,81438.8,358449000,520.737,521.18,521.209,488.418,2623290.0,196830.0,223712.0,162878.0,716898000,982.408,720105000,1
806.48,512.656,532938,127,4681.53,615891.0,0.133,1191002,1365130,308610,88614,101152,333375,247650,73522,316738317,1173443205,89,792.779,472.365,531795,1348740.0,102364.0,115666.0,84405.0,370282000,512.413,512.803,512.838,480.592,2697470.0,204727.0,231332.0,168810.0,740565000,987.871,743867000,1
757.899,448.424,495432,13,43940.5,604263.0,0.012,1506408,1439490,31590,110808,127233,34125,25350,92268,383597168,117848790,56,745.131,413.137,494480,1436020.0,105857.0,121414.0,88085.6,366988000,447.982,448.344,448.424,420.18,2872050.0,211714.0,242828.0,176171.0,733976000,918.404,737479000,1
459.876,0.880826,500534,0,0.0,0.0,0.133,25350,23660,0,2106,2275,0,0,1690,6508115,0,97,459.867,0.811842,500534,23765.6,1974.38,2132.81,1584.38,6101360,0.733519,1.02415,1.10823,0.811842,47531.2,3948.75,4265.62,3168.75,12202700,943.202,12261600,0
799.31,492.85,539467,57,10438.9,493901.0,0.054,1341598,1370590,138510,98658,113298,149625,111150,82158,375963419,422361900,0,787.027,454.775,537893,1361950.0,101149.0,115568.0,83970.0,378863000,492.51,492.899,492.977,461.931,2723900.0,202298.0,231137.0,167940.0,757727000,1001.38,761052000,1
835.048,1.11838,690843,1,2886.15,949579.0,0.054,11700,12870,2430,972,1050,2625,1950,780,3886859,14245035,16,835.001,0.888964,690843,12796.9,1063.12,1148.44,853.125,4534240,0.793949,1.12165,1.18168,0.888964,25593.8,2126.25,2296.88,1706.25,9068490,1300.03,9100210,0
532.559,0.459251,536837,2,2328.25,502976.0,0.066,17550,20280,4860,1458,1575,5250,3900,1170,4900060,15091980,80,532.498,0.795797,536837,20109.4,1670.62,1804.69,1340.62,5537060,0.676665,1.0054,1.10315,0.795797,40218.8,3341.25,3609.38,2681.25,11074100,1011.27,11124000,0
521.504,0.967896,409274,0,0.0,0.0,0.054,15600,14560,0,1296,1400,0,0,1040,3274913,0,76,521.477,0.752537,409274,14625.0,1215.0,1312.5,975.0,3070230,0.661773,0.921069,0.967572,0.752537,29250.0,2430.0,2625.0,1950.0,6140460,772.09,6176720,0
757.084,381.925,540248,20,28290.5,537404.0,0.012,1498256,1444040,48600,112752,127956,52500,39000,93216,417190818,161248170,71,744.625,352.143,538811,1441180.0,108742.0,123240.0,89827.5,401194000,381.73,381.967,382.031,358.018,2882350.0,217485.0,246480.0,179655.0,802389000,1001.14,805915000,1
799.309,492.701,539467,5,119157.0,747695.0,0.002,1442998,1363830,12150,107082,122398,13125,9750,88918,400381952,56083905,51,787.027,454.775,537893,1361950.0,101149.0,115568.0,83970.0,378863000,492.51,492.899,492.977,461.931,2723900.0,202298.0,231137.0,167940.0,757727000,1001.38,761052000,1
793.468,290.082,520579,11,53672.0,511375.0,0.009,1445160,1375530,26730,110808,124560,28875,21450,91080,387473846,84391665,85,778.403,266.959,518725,1374950.0,105553.0,118580.0,86728.1,368531000,290.074,290.436,290.446,272.115,2749890.0,211106.0,237159.0,173456.0,737062000,962.853,740434000,1
733.469,344.045,535282,8,74046.6,607053.0,0.012,1572262,1489800,19440,118746,134512,21000,15600,98062,433070378,72857130,27,721.013,316.984,533647,1488620.0,112539.0,127417.0,92908.1,410557000,343.731,344.109,344.159,322.443,2977240.0,225079.0,254835.0,185816.0,821114000,991.295,824757000,1
483.54,0.801438,407391,0,0.0,0.0,0.002,23400,21840,0,1944,2100,0,0,1560,4889770,0,34,483.516,0.742144,407391,21937.5,1822.5,1968.75,1462.5,4584160,0.625517,0.860879,0.883507,0.742144,43875.0,3645.0,3937.5,2925.0,9168320,768.558,9222700,0
785.881,479.057,522982,3,13911.4,404267.0,0.002,1474762,1389050,7290,110646,125762,7875,5850,91562,397884275,18196065,38,772.813,441.677,521886,1388070.0,104186.0,118394.0,86205.0,374154000,478.84,479.234,479.289,449.112,2776150.0,208372.0,236788.0,172410.0,748308000,969.937,751701000,1
1578.83,1.03271,673913,0,0.0,0.0,0.289,5850,5460,0,486,525,0,0,390,2022010,0,41,1578.98,0.7468,673913,5484.38,455.625,492.187,365.625,1895630,0.568162,0.986496,1.03271,0.7468,10968.8,911.25,984.375,731.25,3791270,1268.29,3804860,0
790.479,387.345,504824,7,79797.1,787983.0,0.009,1450258,1373190,17010,109998,124333,18375,13650,90718,375182893,82747710,59,777.005,357.117,503872,1372410.0,104186.0,117711.0,85901.2,356906000,387.318,387.57,387.724,363.287,2744830.0,208373.0,235421.0,171802.0,713811000,935.035,717172000,1
531.005,0.815548,421923,1,2102.06,246864.0,0.054,19500,20150,2430,1620,1750,2625,1950,1300,4395185,3704310,8,531.022,0.708761,421923,20109.4,1670.63,1804.69,1340.62,4352010,0.613007,0.833959,0.881533,0.708761,40218.8,3341.25,3609.38,2681.25,8704010,795.806,8753860,0
490.732,1.22288,625827,0,0.0,0.0,0.012,23400,21840,0,1944,2100,0,0,1560,7510999,0,54,490.727,0.887158,625827,21937.5,1822.5,1968.75,1462.5,7041560,0.801176,1.15063,1.24127,0.887158,43875.0,3645.0,3937.5,2925.0,14083100,1178.13,14137500,0
582.936,0.631353,430499,1,5693.82,683966.0,0.066,17550,18330,2430,1458,1575,2625,1950,1170,3621839,10260840,2,582.891,0.665484,430499,18281.3,1518.75,1640.62,1218.75,4036780,0.631353,0.708518,0.761349,0.665484,36562.5,3037.5,3281.25,2437.5,8073550,811.887,8118870,0
515.13,0.666919,551064,0,0.0,0.0,0.029,21450,20020,0,1782,1925,0,0,1430,6062689,0,71,515.13,0.705114,551064,20109.4,1670.62,1804.69,1340.62,5683770,0.660473,0.755272,0.801273,0.705114,40218.8,3341.25,3609.38,2681.25,11367500,1037.94,11417400,0
543.013,0.995298,457373,0,0.0,0.0,0.005,21450,20020,0,1782,1925,0,0,1430,5032098,0,47,542.994,0.791119,457373,20109.4,1670.62,1804.69,1340.62,4717590,0.765354,0.982364,1.01682,0.791119,40218.8,3341.25,3609.38,2681.25,9435180,862.276,9485030,0
830.522,312.925,505990,61,9726.29,494829.0,0.066,1285002,1321970,148230,100278,111727,160125,118950,81982,335196253,452850780,49,815.92,288.428,505442,1316210.0,103275.0,114752.0,84292.5,342550000,313.0,313.243,313.301,293.58,2632410.0,206550.0,229504.0,168585.0,685099000,937.788,688336000,1
432.182,0.324888,445143,5,1045.33,503817.0,0.289,15600,24310,12150,1296,1400,13125,9750,1040,3268487,37793055,25,432.215,0.792786,445143,23765.6,1974.38,2132.81,1584.38,5426270,0.759372,0.971695,1.06264,0.792786,47531.2,3948.75,4265.62,3168.75,10852500,839.343,10911500,0
789.681,481.637,528906,140,4281.2,511505.0,0.159,1198966,1399580,340200,86346,100241,367500,273000,72386,329877135,1074348885,13,777.534,444.909,527578,1379970.0,102212.0,116945.0,84924.4,376407000,481.747,482.076,482.248,451.852,2759940.0,204424.0,233889.0,169849.0,752813000,982.054,756181000,1
743.624,630.24,507641,38,15450.2,568156.0,0.029,1486602,1471860,92340,105462,123402,99750,74100,88842,387627119,323900220,82,732.945,582.511,506861,1463160.0,104642.0,121924.0,87920.6,383644000,630.126,630.556,630.642,590.985,2926320.0,209284.0,243848.0,175841.0,767288000,943.505,770844000,1
848.38,253.414,537236,23,25541.8,539843.0,0.029,1329288,1289730,55890,103032,115188,60375,44850,84408,367466846,186276765,90,833.031,233.449,535320,1288250.0,100086.0,111762.0,81935.6,356142000,253.414,253.693,253.735,237.726,2576510.0,200171.0,223524.0,163871.0,712285000,993.679,715449000,1
763.323,612.259,524621,7,79820.7,539197.0,0.005,1509650,1431430,17010,109998,126925,18375,13650,91870,408638504,56625120,1,751.696,565.192,523515,1428090.0,104186.0,120141.0,86981.3,386638000,611.904,612.378,612.423,573.893,2856190.0,208372.0,240281.0,173963.0,773275000,973.376,776754000,1
581.001,1.31332,789442,0,0.0,0.0,0.012,17550,16380,0,1458,1575,0,0,1170,7105784,0,18,580.936,0.937192,789442,16453.1,1366.87,1476.56,1096.88,6661670,0.846427,1.20275,1.31332,0.937192,32906.2,2733.75,2953.12,2193.75,13323300,1484.9,13364100,0
733.468,343.731,535282,15,37372.1,459435.0,0.016,1558612,1490710,36450,117612,133287,39375,29250,97152,431034647,103393095,27,721.013,316.984,533647,1488620.0,112539.0,127417.0,92908.1,410557000,343.731,344.109,344.159,322.443,2977240.0,225079.0,254835.0,185816.0,821114000,991.295,824757000,1
624.021,0.815982,567459,0,0.0,0.0,0.002,11700,10920,0,972,1050,0,0,780,3405294,0,14,623.997,0.785594,567459,10968.8,911.25,984.375,731.25,3192460,0.686319,0.95523,1.04635,0.785594,21937.5,1822.5,1968.75,1462.5,6384930,1068.69,6412120,0
778.913,576.956,517337,10,47611.4,557438.0,0.012,1472976,1402700,24300,107568,123976,26250,19500,89776,392834876,83629140,25,766.471,532.09,516325,1399200.0,102364.0,117868.0,85383.8,373510000,576.521,576.989,577.029,540.709,2798390.0,204728.0,235736.0,170768.0,747019000,959.627,750429000,1
636.018,0.479448,497519,268,2235.96,440201.0,0.3,1314300,1269280,19440,109188,117950,81750,42600,87620,350698496,372966450,39,803.726,285.911,511759,1333780.0,103579.0,115688.0,84806.2,352090000,310.26,310.521,310.627,291.022,2667560.0,207158.0,231375.0,169612.0,704180000,949.606,707456000,1
796.874,351.772,533813,51,11545.0,514203.0,0.066,1356094,1371630,123930,101250,115369,133875,99450,83914,374191906,393433905,88,783.946,324.658,532384,1364570.0,102668.0,116526.0,84885.0,375395000,351.863,352.245,352.284,330.08,2729140.0,205335.0,233051.0,169770.0,750789000,989.667,754126000,1
785.881,479.144,522982,6,76145.5,513527.0,0.005,1468912,1389440,14580,110160,125237,15750,11700,91172,396015646,46225500,38,772.813,441.677,521886,1388070.0,104186.0,118394.0,86205.0,374154000,478.84,479.234,479.289,449.112,2776150.0,208372.0,236788.0,172410.0,748308000,969.937,751701000,1
766.876,311.84,515035,59,10164.4,532583.0,0.066,1403552,1430910,143370,106272,120227,154875,115050,87692,371393734,471415470,74,753.212,287.435,514001,1423690.0,108591.0,122392.0,89401.9,377645000,311.97,312.28,312.297,292.634,2847380.0,217181.0,244785.0,178804.0,755290000,953.239,758778000,1
776.534,614.095,508649,63,9351.01,529159.0,0.066,1363212,1404130,153090,97524,113612,165375,122850,81932,356850831,500140545,99,765.745,567.867,507843,1393180.0,100997.0,116847.0,84489.4,365806000,614.206,614.689,614.819,576.086,2786370.0,201994.0,233694.0,168979.0,731613000,944.735,735004000,1
930.666,0.34774,603763,0,0.0,0.0,0.066,11700,10920,0,972,1050,0,0,780,3623120,0,9,930.738,0.901142,603763,10968.8,911.25,984.375,731.25,3396680,0.764402,1.19979,1.29963,0.901142,21937.5,1822.5,1968.75,1462.5,6793350,1136.76,6820540,0
802.487,339.575,527410,174,3376.93,540550.0,0.185,1110888,1380340,422820,84888,95588,456750,339300,69848,299439539,1411070535,42,790.411,313.879,526586,1359550.0,106009.0,118161.0,86688.7,368916000,339.741,340.03,340.054,318.677,2719100.0,212018.0,236321.0,173378.0,737833000,979.093,741174000,1
806.48,512.72,532938,2,260134.0,348778.0,0.002,1434752,1348880,4860,108864,123027,5250,3900,89772,394270129,10466025,89,792.779,472.365,531795,1348740.0,102364.0,115666.0,84405.0,370282000,512.413,512.803,512.838,480.592,2697470.0,204727.0,231332.0,168810.0,740565000,987.871,743867000,1
733.469,343.912,535282,6,67273.7,412808.0,0.005,1576162,1489540,14580,119070,134862,15750,11700,98322,435450132,37160820,27,721.013,316.984,533647,1488620.0,112539.0,127417.0,92908.1,410557000,343.731,344.109,344.159,322.443,2977240.0,225079.0,254835.0,185816.0,821114000,991.295,824757000,1
805.69,477.008,511268,1,284402.0,374769.0,0.005,1439568,1352390,2430,107568,122518,2625,1950,89128,379556876,5622885,96,791.342,439.095,510810,1351420.0,100997.0,115025.0,83679.4,356186000,476.688,477.085,477.105,447.091,2702850.0,201994.0,230049.0,167359.0,712372000,946.659,715674000,1
372.154,0.963838,537918,1,4527.95,946569.0,0.005,29250,29250,2430,2430,2625,2625,1950,1950,7661474,14199885,56,372.127,0.796726,537918,29250.0,2430.0,2625.0,1950.0,8070120,0.708862,0.978361,1.0427,0.796726,58500.0,4860.0,5250.0,3900.0,16140200,1013.3,16212800,0
799.727,460.348,526357,154,3894.77,511619.0,0.159,1154116,1385020,374220,82620,96216,404250,300300,69396,316024449,1182048435,55,786.253,424.758,525438,1363510.0,100845.0,115468.0,83827.5,370151000,460.552,461.019,461.047,431.996,2727030.0,201690.0,230936.0,167655.0,740302000,975.891,743629000,1
624.029,0.874714,567459,0,0.0,0.0,0.005,11700,10920,0,972,1050,0,0,780,3405294,0,14,623.997,0.785594,567459,10968.8,911.25,984.375,731.25,3192460,0.686319,0.95523,1.04635,0.785594,21937.5,1822.5,1968.75,1462.5,6384930,1068.69,6412120,0
781.983,212.148,537113,165,3589.44,541942.0,0.159,1161870,1410110,400950,89586,100420,433125,321750,73510,320446593,1341529380,11,767.931,195.592,534915,1390890.0,109046.0,121214.0,89025.0,384264000,212.294,212.551,212.617,199.183,2781790.0,218092.0,242428.0,178050.0,768529000,993.499,771949000,1
367.958,0.624849,385235,1,1567.14,219891.0,0.289,29250,29250,2430,2430,2625,2625,1950,1950,5945218,3299715,68,367.994,0.656419,385235,29250.0,2430.0,2625.0,1950.0,5779870,0.619247,0.71473,0.726405,0.656419,58500.0,4860.0,5250.0,3900.0,11559700,727.016,11632300,0
582.948,0.710013,430499,0,0.0,0.0,0.159,19500,18200,0,1620,1750,0,0,1300,4305895,0,2,582.891,0.665484,430499,18281.3,1518.75,1640.62,1218.75,4036780,0.631353,0.708518,0.761349,0.665484,36562.5,3037.5,3281.25,2437.5,8073550,811.887,8118870,0
775.612,525.232,529463,18,32694.1,514822.0,0.016,1464824,1409200,43740,109512,124699,47250,35100,90724,400068941,139026165,87,762.901,484.519,527758,1406180.0,105401.0,119858.0,87247.5,383754000,525.23,525.558,525.633,492.571,2812360.0,210802.0,239717.0,174495.0,767508000,982.095,770945000,1
820.373,366.907,509639,14,41183.9,562724.0,0.016,1391758,1332240,34020,105138,119083,36750,27300,86818,364726724,118190925,57,806.074,338.138,508556,1330370.0,100693.0,113937.0,83098.1,349318000,366.84,367.196,367.214,344.106,2660730.0,201386.0,227874.0,166196.0,698636000,944.674,701893000,1
794.56,458.959,529206,138,4283.58,557047.0,0.133,1189874,1386580,335340,86670,100024,362250,269100,72394,321138546,1153273140,18,780.796,422.905,528119,1367790.0,102212.0,116413.0,84688.1,373147000,458.82,459.22,459.269,430.339,2735580.0,204424.0,232826.0,169376.0,746294000,979.916,749636000,1
515.181,0.772562,551064,0,0.0,0.0,0.066,21450,20020,0,1782,1925,0,0,1430,6062689,0,71,515.13,0.705114,551064,20109.4,1670.62,1804.69,1340.62,5683770,0.660473,0.755272,0.801273,0.705114,40218.8,3341.25,3609.38,2681.25,11367500,1037.94,11417400,0
585.936,0.334119,436013,3,1953.12,456594.0,0.159,13650,18590,7290,1134,1225,7875,5850,910,2990974,20550780,82,586.037,0.809163,436013,18281.3,1518.75,1640.62,1218.75,4088460,0.769523,1.03616,1.06439,0.809163,36562.5,3037.5,3281.25,2437.5,8176920,822.224,8222240,0
810.523,652.137,536923,18,28612.7,776897.0,0.016,1398594,1349140,43740,100926,117044,47250,35100,84554,383394661,209786370,80,797.349,601.708,535380,1344090.0,97351.9,112682.0,81463.1,372544000,652.137,652.538,652.628,611.597,2688180.0,194704.0,225364.0,162926.0,745088000,995.159,748359000,1
834.93,0.438293,690843,1,1032.0,388521.0,0.289,11700,12870,2430,972,1050,2625,1950,780,4447917,5829165,16,835.001,0.888964,690843,12796.9,1063.12,1148.44,853.125,4534240,0.793949,1.12165,1.18168,0.888964,25593.8,2126.25,2296.88,1706.25,9068490,1300.03,9100210,0
757.899,448.012,495432,25,23405.8,436787.0,0.029,1483008,1441050,60750,108864,125133,65625,48750,90708,380531830,163828860,5,745.131,413.137,494480,1436020.0,105857.0,121414.0,88085.6,366988000,447.982,448.344,448.424,420.18,2872050.0,211714.0,242828.0,176171.0,733976000,918.404,737479000,1
567.343,1.07558,468419,0,0.0,0.0,0.012,9750,9100,0,810,875,0,0,650,2342546,0,89,567.284,0.782841,468419,9140.63,759.375,820.312,609.375,2196140,0.689497,0.991239,1.07558,0.782841,18281.2,1518.75,1640.62,1218.75,4392270,882.987,4414930,0
927.966,0.857284,622630,0,0.0,0.0,0.029,11700,10920,0,972,1050,0,0,780,3736322,0,93,927.973,0.857874,622630,10968.8,911.25,984.375,731.25,3502800,0.789483,1.03517,1.15893,0.857874,21937.5,1822.5,1968.75,1462.5,7005600,1172.13,7032800,0
811.679,496.656,537090,5,108248.0,441560.0,0.005,1423522,1343810,12150,108702,122447,13125,9750,89462,394224769,33123735,7,796.685,456.956,536198,1343690.0,102668.0,115614.0,84480.0,371656000,496.351,496.698,496.744,465.526,2687380.0,205335.0,231229.0,168960.0,743312000,994.148,746605000,1
835.038,1.12165,690843,0,0.0,0.0,0.012,13650,12740,0,1134,1225,0,0,910,4836528,0,16,835.001,0.888964,690843,12796.9,1063.12,1148.44,853.125,4534240,0.793949,1.12165,1.18168,0.888964,25593.8,2126.25,2296.88,1706.25,9068490,1300.03,9100210,0
802.486,339.936,527410,118,5013.55,523239.0,0.133,1220088,1373060,286740,93960,105388,309750,230100,77128,331758132,926291640,42,790.411,313.879,526586,1359550.0,106009.0,118161.0,86688.7,368916000,339.741,340.03,340.054,318.677,2719100.0,212018.0,236321.0,173378.0,737833000,979.093,741174000,1
415.737,0.474265,467254,1,2290.97,809915.0,0.159,25350,25610,2430,2106,2275,2625,1950,1690,5732814,12150075,43,415.77,0.78698,467254,25593.8,2126.25,2296.88,1706.25,6133890,0.650265,0.994336,1.07234,0.78698,51187.5,4252.5,4593.75,3412.5,12267800,880.802,12331200,0
811.681,496.205,537090,168,3540.61,543363.0,0.185,1105672,1365000,408240,82296,93922,441000,327600,68272,305132920,1369501470,7,796.685,456.956,536198,1343690.0,102668.0,115614.0,84480.0,371656000,496.351,496.698,496.744,465.526,2687380.0,205335.0,231229.0,168960.0,743312000,994.148,746605000,1
818.109,310.661,512980,1,552816.0,948519.0,0.002,1420750,1332370,2430,110322,123225,2625,1950,90330,374614317,14229135,39,803.726,285.911,511759,1333780.0,103579.0,115688.0,84806.2,352090000,310.26,310.521,310.627,291.022,2667560.0,207158.0,231375.0,169612.0,704180000,949.606,707456000,1
664.741,0.811891,513011,0,0.0,0.0,0.005,17550,16380,0,1458,1575,0,0,1170,4617908,0,19,664.748,0.715855,513011,16453.1,1366.88,1476.56,1096.88,4329290,0.628019,0.811891,0.859728,0.715855,32906.2,2733.75,2953.12,2193.75,8658580,966.596,8699360,0
629.717,0.468458,499138,277,2161.38,452473.0,0.3,1314300,1274470,21870,109188,117950,91665,47790,87620,349281221,410193630,15,796.16,300.615,508738,1346050.0,103731.0,116307.0,85130.6,353088000,326.229,326.501,326.604,305.989,2692100.0,207461.0,232614.0,170261.0,706176000,943.456,709479000,1
840.607,0.664963,354691,0,0.0,0.0,0.009,11700,10920,0,972,1050,0,0,780,2128688,0,53,840.634,0.701385,354691,10968.8,911.25,984.375,731.25,1995640,0.6334,0.810344,0.844582,0.701385,21937.5,1822.5,1968.75,1462.5,3991290,669.747,4018480,0
806.999,213.49,523707,11,46456.2,377831.0,0.012,1422324,1353690,26730,109836,123024,28875,21450,90084,385019278,62356995,20,792.032,196.381,522566,1353540.0,104642.0,117140.0,85794.4,364853000,213.225,213.534,213.556,200.067,2707080.0,209284.0,234279.0,171589.0,729706000,968.333,733028000,1
776.533,614.206,508649,13,45608.8,560329.0,0.009,1460712,1397630,31590,105624,122362,34125,25350,88432,382908089,109281675,99,765.745,567.867,507843,1393180.0,100997.0,116847.0,84489.4,365806000,614.206,614.689,614.819,576.086,2786370.0,201994.0,233694.0,168979.0,731613000,944.735,735004000,1
735.436,0.763711,482218,0,0.0,0.0,0.002,15600,14560,0,1296,1400,0,0,1040,3858468,0,90,735.415,0.738422,482218,14625.0,1215.0,1312.5,975.0,3617310,0.673366,0.841643,0.8677,0.738422,29250.0,2430.0,2625.0,1950.0,7234630,908.86,7270880,0
495.441,0.800782,464850,0,0.0,0.0,0.012,21450,20020,0,1782,1925,0,0,1430,5114340,0,50,495.466,0.721454,464850,20109.4,1670.62,1804.69,1340.62,4794690,0.663638,0.829317,0.902464,0.721454,40218.8,3341.25,3609.38,2681.25,9589390,876.294,9639240,0
