Miner Avg Block Size,Hash Rate,25 percentile of Block Propagation Time,75 percentile of Block Propagation Time,90 percentile of Block Propagation Time,Miners Mean Block Propagation Time,Total average traffic/node,Mean Block Size_x,Miner Avg Block Gen Interval,Label
459353,0.196,0.68801,1.0007,1.03476,0.774796,734.689,389327,1049.73,0
481137,0.159,0.68801,1.0007,1.03476,0.774796,734.689,389327,1499.03,0
306718,0.133,0.68801,1.0007,1.03476,0.774796,734.689,389327,688.068,0
0,0.066,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.054,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.029,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.016,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.012,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.012,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.012,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
130343,0.009,0.68801,1.0007,1.03476,0.774796,734.689,389327,719.645,0
0,0.005,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.005,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.002,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
0,0.002,0.68801,1.0007,1.03476,0.774796,734.689,389327,0,0
486379,0.289,0.816755,1.12341,1.17176,0.872941,1101.15,584773,2223.6,0
536110,0.196,0.816755,1.12341,1.17176,0.872941,1101.15,584773,1268.53,0
715586,0.159,0.816755,1.12341,1.17176,0.872941,1101.15,584773,1730.15,0
999709,0.133,0.816755,1.12341,1.17176,0.872941,1101.15,584773,4064.94,0
168839,0.066,0.816755,1.12341,1.17176,0.872941,1101.15,584773,3694.15,0
0,0.054,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.029,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.016,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.012,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.012,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.012,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.009,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.005,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.005,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.002,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
0,0.002,0.816755,1.12341,1.17176,0.872941,1101.15,584773,0,0
934925,0.289,0.669102,0.874683,0.951539,0.771794,1092.81,580323,3229.92,0
477066,0.196,0.669102,0.874683,0.951539,0.771794,1092.81,580323,2326.11,0
869408,0.159,0.669102,0.874683,0.951539,0.771794,1092.81,580323,2912.79,0
140974,0.133,0.669102,0.874683,0.951539,0.771794,1092.81,580323,2481.45,0
149615,0.066,0.669102,0.874683,0.951539,0.771794,1092.81,580323,4200.04,0
996215,0.054,0.669102,0.874683,0.951539,0.771794,1092.81,580323,4854.43,0
0,0.029,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
747573,0.016,0.669102,0.874683,0.951539,0.771794,1092.81,580323,3791.2,0
0,0.012,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.012,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.012,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.009,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.005,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.005,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.002,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
0,0.002,0.669102,0.874683,0.951539,0.771794,1092.81,580323,0,0
503817,0.289,0.759372,0.971695,1.06264,0.792786,839.343,445143,1045.33,0
436132,0.196,0.759372,0.971695,1.06264,0.792786,839.343,445143,907.081,0
59984,0.159,0.759372,0.971695,1.06264,0.792786,839.343,445143,5618.08,0
513562,0.133,0.759372,0.971695,1.06264,0.792786,839.343,445143,922.679,0
0,0.066,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.054,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.029,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.016,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.012,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.012,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.012,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.009,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.005,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.005,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.002,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
0,0.002,0.759372,0.971695,1.06264,0.792786,839.343,445143,0,0
646488,0.289,0.652792,0.991517,1.00107,0.802776,1148.6,610082,1850.24,0
961233,0.196,0.652792,0.991517,1.00107,0.802776,1148.6,610082,2112.63,0
511588,0.159,0.652792,0.991517,1.00107,0.802776,1148.6,610082,938.585,0
203710,0.133,0.652792,0.991517,1.00107,0.802776,1148.6,610082,2819.92,0
0,0.066,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
72502,0.054,0.652792,0.991517,1.00107,0.802776,1148.6,610082,678.13,0
854596,0.029,0.652792,0.991517,1.00107,0.802776,1148.6,610082,2261.63,0
0,0.016,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.012,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.012,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.012,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.009,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.005,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
745958,0.005,0.652792,0.991517,1.00107,0.802776,1148.6,610082,1554.87,0
0,0.002,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
0,0.002,0.652792,0.991517,1.00107,0.802776,1148.6,610082,0,0
385149,0.289,0.738814,0.998428,1.04671,0.823743,1072.29,569380,1984.17,0
582858,0.196,0.738814,0.998428,1.04671,0.823743,1072.29,569380,1467.84,0
397397,0.159,0.738814,0.998428,1.04671,0.823743,1072.29,569380,1358.65,0
0,0.133,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.066,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.054,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.029,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.016,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.012,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
871970,0.012,0.738814,0.998428,1.04671,0.823743,1072.29,569380,2850.86,0
0,0.012,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
978933,0.009,0.738814,0.998428,1.04671,0.823743,1072.29,569380,1510,0
0,0.005,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.005,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.002,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
0,0.002,0.738814,0.998428,1.04671,0.823743,1072.29,569380,0,0
249669,0.289,0.64539,0.741664,0.750662,0.678196,680.406,360376,2908.34,0
208855,0.196,0.64539,0.741664,0.750662,0.678196,680.406,360376,1604.44,0
500666,0.159,0.64539,0.741664,0.750662,0.678196,680.406,360376,2894.89,0
171910,0.133,0.64539,0.741664,0.750662,0.678196,680.406,360376,1681.02,0
0,0.066,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
679832,0.054,0.64539,0.741664,0.750662,0.678196,680.406,360376,2354.55,0
0,0.029,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
0,0.016,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
867169,0.012,0.64539,0.741664,0.750662,0.678196,680.406,360376,4892.9,0
0,0.012,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
0,0.012,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
208899,0.009,0.64539,0.741664,0.750662,0.678196,680.406,360376,3882.47,0
0,0.005,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
0,0.005,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
0,0.002,0.64539,0.741664,0.750662,0.678196,680.406,360376,0,0
269471,0.002,0.64539,0.741664,0.750662,0.678196,680.406,360376,886.266,0
678146,0.289,0.767907,1.0625,1.16703,0.845678,1216.27,646172,953.769,0
506776,0.196,0.767907,1.0625,1.16703,0.845678,1216.27,646172,2794.33,0
0,0.159,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.133,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.066,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.054,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.029,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.016,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.012,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.012,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
662563,0.012,0.767907,1.0625,1.16703,0.845678,1216.27,646172,5002.22,0
0,0.009,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.005,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.005,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
0,0.002,0.767907,1.0625,1.16703,0.845678,1216.27,646172,0,0
716729,0.002,0.767907,1.0625,1.16703,0.845678,1216.27,646172,4942.9,0
523136,0.289,0.692586,0.994509,1.03875,0.787354,863.18,457856,1050.91,0
0,0.196,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
688958,0.159,0.692586,0.994509,1.03875,0.787354,863.18,457856,1795.87,0
21101,0.133,0.692586,0.994509,1.03875,0.787354,863.18,457856,2777.09,0
311654,0.066,0.692586,0.994509,1.03875,0.787354,863.18,457856,2284.27,0
0,0.054,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.029,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.016,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.012,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.012,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.012,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.009,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.005,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.005,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.002,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.002,0.692586,0.994509,1.03875,0.787354,863.18,457856,0,0
0,0.289,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
269801,0.196,0.596539,0.702816,0.749286,0.642436,735.085,389539,1399.63,0
236523,0.159,0.596539,0.702816,0.749286,0.642436,735.085,389539,5458.46,0
559004,0.133,0.596539,0.702816,0.749286,0.642436,735.085,389539,1533.69,0
0,0.066,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
748588,0.054,0.596539,0.702816,0.749286,0.642436,735.085,389539,4544.33,0
0,0.029,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.016,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.012,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.012,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
34320,0.012,0.596539,0.702816,0.749286,0.642436,735.085,389539,4820.23,0
0,0.009,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.005,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.005,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.002,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
0,0.002,0.596539,0.702816,0.749286,0.642436,735.085,389539,0,0
703363,0.289,0.640847,0.808355,0.834609,0.705667,775.429,411055,808.311,0
421766,0.196,0.640847,0.808355,0.834609,0.705667,775.429,411055,1195.21,0
718635,0.159,0.640847,0.808355,0.834609,0.705667,775.429,411055,5645.37,0
498844,0.133,0.640847,0.808355,0.834609,0.705667,775.429,411055,2318.89,0
327135,0.066,0.640847,0.808355,0.834609,0.705667,775.429,411055,2712.03,0
62481.5,0.054,0.640847,0.808355,0.834609,0.705667,775.429,411055,2543.37,0
0,0.029,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.016,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.012,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.012,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
363104,0.012,0.640847,0.808355,0.834609,0.705667,775.429,411055,2753.27,0
0,0.009,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.005,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.005,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.002,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
0,0.002,0.640847,0.808355,0.834609,0.705667,775.429,411055,0,0
657662,0.289,0.702939,0.995297,1.1098,0.812939,1140.95,606000,1957.18,0
643810,0.196,0.702939,0.995297,1.1098,0.812939,1140.95,606000,1201.87,0
553987,0.159,0.702939,0.995297,1.1098,0.812939,1140.95,606000,2201.45,0
0,0.133,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
995075,0.066,0.702939,0.995297,1.1098,0.812939,1140.95,606000,3387.88,0
814809,0.054,0.702939,0.995297,1.1098,0.812939,1140.95,606000,2578.99,0
0,0.029,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
307361,0.016,0.702939,0.995297,1.1098,0.812939,1140.95,606000,2332.17,0
0,0.012,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
0,0.012,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
90353,0.012,0.702939,0.995297,1.1098,0.812939,1140.95,606000,888.952,0
0,0.009,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
0,0.005,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
0,0.005,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
0,0.002,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
0,0.002,0.702939,0.995297,1.1098,0.812939,1140.95,606000,0,0
61881,0.289,0.625517,0.860879,0.883507,0.742144,768.558,407391,5525.11,0
172042,0.196,0.625517,0.860879,0.883507,0.742144,768.558,407391,1171.43,0
211706,0.159,0.625517,0.860879,0.883507,0.742144,768.558,407391,1388.66,0
28578,0.133,0.625517,0.860879,0.883507,0.742144,768.558,407391,1734.84,0
991699,0.066,0.625517,0.860879,0.883507,0.742144,768.558,407391,5801.13,0
949141,0.054,0.625517,0.860879,0.883507,0.742144,768.558,407391,1930.08,0
0,0.029,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
872904,0.016,0.625517,0.860879,0.883507,0.742144,768.558,407391,2135.53,0
0,0.012,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.012,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.012,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.009,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.005,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.005,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.002,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
0,0.002,0.625517,0.860879,0.883507,0.742144,768.558,407391,0,0
319351,0.289,0.686305,0.829621,0.867383,0.744973,960.024,509506,2636.28,0
343548,0.196,0.686305,0.829621,0.867383,0.744973,960.024,509506,1969.13,0
547520,0.159,0.686305,0.829621,0.867383,0.744973,960.024,509506,2072.67,0
454952,0.133,0.686305,0.829621,0.867383,0.744973,960.024,509506,2398.41,0
0,0.066,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
749931,0.054,0.686305,0.829621,0.867383,0.744973,960.024,509506,488.222,0
990187,0.029,0.686305,0.829621,0.867383,0.744973,960.024,509506,2018.75,0
0,0.016,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.012,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.012,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.012,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.009,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.005,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.005,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.002,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
0,0.002,0.686305,0.829621,0.867383,0.744973,960.024,509506,0,0
803540,0.289,0.666501,0.749411,0.835956,0.711303,960.144,509570,1683.13,0
284876,0.196,0.666501,0.749411,0.835956,0.711303,960.144,509570,1352.25,0
0,0.159,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
323420,0.133,0.666501,0.749411,0.835956,0.711303,960.144,509570,1248.17,0
404301,0.066,0.666501,0.749411,0.835956,0.711303,960.144,509570,98.7771,0
0,0.054,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.029,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.016,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.012,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.012,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.012,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.009,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
926914,0.005,0.666501,0.749411,0.835956,0.711303,960.144,509570,5851.42,0
0,0.005,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.002,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
0,0.002,0.666501,0.749411,0.835956,0.711303,960.144,509570,0,0
795015,0.289,0.805766,1.22612,1.30296,0.902681,1118.73,594149,1933.33,0
294398,0.196,0.805766,1.22612,1.30296,0.902681,1118.73,594149,2553.84,0
70604,0.159,0.805766,1.22612,1.30296,0.902681,1118.73,594149,2313.55,0
0,0.133,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
942146,0.066,0.805766,1.22612,1.30296,0.902681,1118.73,594149,1715.9,0
0,0.054,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.029,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.016,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.012,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.012,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.012,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.009,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.005,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.005,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.002,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
0,0.002,0.805766,1.22612,1.30296,0.902681,1118.73,594149,0,0
567756,0.289,0.712593,0.79259,0.897001,0.743848,1100.56,584460,1510.55,0
599666,0.196,0.712593,0.79259,0.897001,0.743848,1100.56,584460,2331.89,0
0,0.159,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
420390,0.133,0.712593,0.79259,0.897001,0.743848,1100.56,584460,1285.26,0
0,0.066,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
991738,0.054,0.712593,0.79259,0.897001,0.743848,1100.56,584460,1848.87,0
0,0.029,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
0,0.016,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
0,0.012,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
0,0.012,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
325436,0.012,0.712593,0.79259,0.897001,0.743848,1100.56,584460,1747.71,0
0,0.009,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
619981,0.005,0.712593,0.79259,0.897001,0.743848,1100.56,584460,4292.19,0
0,0.005,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
0,0.002,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
0,0.002,0.712593,0.79259,0.897001,0.743848,1100.56,584460,0,0
147827,0.289,0.789948,1.14678,1.25555,0.88325,1195.49,635086,312.211,0
672386,0.196,0.789948,1.14678,1.25555,0.88325,1195.49,635086,1934.7,0
694908,0.159,0.789948,1.14678,1.25555,0.88325,1195.49,635086,600.837,0
651516,0.133,0.789948,1.14678,1.25555,0.88325,1195.49,635086,5059.93,0
0,0.066,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.054,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.029,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.016,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.012,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.012,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.012,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.009,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.005,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.005,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.002,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
0,0.002,0.789948,1.14678,1.25555,0.88325,1195.49,635086,0,0
839001,0.289,0.669203,1.01048,1.07695,0.799599,972.571,516198,420.421,0
991830,0.196,0.669203,1.01048,1.07695,0.799599,972.571,516198,312.474,0
438982,0.159,0.669203,1.01048,1.07695,0.799599,972.571,516198,1340.59,0
0,0.133,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
51901,0.066,0.669203,1.01048,1.07695,0.799599,972.571,516198,418.765,0
0,0.054,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.029,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.016,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.012,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.012,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.012,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
524200,0.009,0.669203,1.01048,1.07695,0.799599,972.571,516198,5539.49,0
82900,0.005,0.669203,1.01048,1.07695,0.799599,972.571,516198,768.141,0
0,0.005,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.002,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.002,0.669203,1.01048,1.07695,0.799599,972.571,516198,0,0
0,0.289,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.196,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
105731,0.159,0.568162,0.986496,1.03271,0.7468,1268.29,673913,4736.2,0
918277,0.133,0.568162,0.986496,1.03271,0.7468,1268.29,673913,13.4586,0
0,0.066,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
997732,0.054,0.568162,0.986496,1.03271,0.7468,1268.29,673913,3696.66,0
0,0.029,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.016,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.012,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.012,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.012,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.009,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.005,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.005,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.002,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
0,0.002,0.568162,0.986496,1.03271,0.7468,1268.29,673913,0,0
57891,0.289,0.636667,0.799201,0.827051,0.711326,859.692,455996,3875.82,0
517768,0.196,0.636667,0.799201,0.827051,0.711326,859.692,455996,1619.62,0
393745,0.159,0.636667,0.799201,0.827051,0.711326,859.692,455996,2650.21,0
540318,0.133,0.636667,0.799201,0.827051,0.711326,859.692,455996,1489.93,0
0,0.066,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.054,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.029,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.016,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.012,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.012,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.012,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.009,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.005,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
0,0.005,0.636667,0.799201,0.827051,0.711326,859.692,455996,0,0
